complex,class_type,trial,vertices,edges,faces,h1_dimension,exact,coexact,harmonic,distance_to_coboundaries,classified_nontrivial,expected_nontrivial,classification_correct,runtime_seconds
triangle_complex,nontrivial_harmonic,57,3,3,1,0,0.004363262233438816,0.9999904809260347,0.0,1.7485024880433853,False,False,True,5.716620944440365e-05
triangle_complex,nontrivial_harmonic,58,3,3,1,0,0.008622411740901503,0.9999628263169439,0.0,1.7405150272216685,False,False,True,5.474989302456379e-05
triangle_complex,nontrivial_harmonic,59,3,3,1,0,0.008371772715819643,0.9999649560967596,9.13273300095757e-17,1.7191320893219544,False,False,True,5.4833944886922836e-05
triangle_complex,nontrivial_harmonic,60,3,3,1,0,0.006413515817416536,0.9999794331959331,1.2686840727962174e-16,1.7501602088198747,False,False,True,5.479203537106514e-05
triangle_complex,nontrivial_harmonic,61,3,3,1,0,0.014566995273816065,0.9998938956952846,1.2723141954030274e-16,1.7450174323197027,False,False,True,5.4374802857637405e-05
triangle_complex,nontrivial_harmonic,62,3,3,1,0,0.001706363501955071,0.9999985441607397,6.418731376636967e-17,1.7296586243815981,False,False,True,5.4625095799565315e-05
triangle_complex,nontrivial_harmonic,63,3,3,1,0,0.005549391420205649,0.9999846020088835,1.9337340158419614e-16,1.722376376987134,False,False,True,5.449983291327953e-05
triangle_complex,nontrivial_harmonic,64,3,3,1,0,0.009931792441699292,0.9999506785331438,0.0,1.7584502879884418,False,False,True,5.4957810789346695e-05
triangle_complex,nontrivial_harmonic,65,3,3,1,0,0.004837479006768301,0.9999882993299765,0.0,1.7347813754302677,False,False,True,5.450006574392319e-05
triangle_complex,nontrivial_harmonic,66,3,3,1,0,0.003446651712063153,0.9999940602783477,1.266543093682875e-16,1.7531443434445055,False,False,True,5.479203537106514e-05
triangle_complex,nontrivial_harmonic,67,3,3,1,0,0.005889059753689345,0.9999826593372596,0.0,1.7293339961876517,False,False,True,5.4625095799565315e-05
triangle_complex,nontrivial_harmonic,68,3,3,1,0,0.012581925186169931,0.9999208444465042,0.0,1.7346313938623474,False,False,True,5.4625095799565315e-05
triangle_complex,nontrivial_harmonic,69,3,3,1,0,0.0056212394065622675,0.9999842007089581,1.8002501893647666e-16,1.7442771694861696,False,False,True,5.4625095799565315e-05
triangle_complex,nontrivial_harmonic,70,3,3,1,0,0.011626125692284271,0.9999324143167813,6.420231504176536e-17,1.7291401232515224,False,False,True,5.4416945204138756e-05
triangle_complex,nontrivial_harmonic,71,3,3,1,0,0.0012443395385531122,0.9999992258092567,0.0,1.7214265079764204,False,False,True,5.4541975259780884e-05
triangle_complex,nontrivial_harmonic,72,3,3,1,0,0.0009538791281341022,0.9999995450572009,9.079165369885594e-17,1.7293348897348058,False,False,True,5.495804361999035e-05
triangle_complex,nontrivial_harmonic,73,3,3,1,0,0.006419474854427257,0.9999793949590127,0.0,1.717469057815766,False,False,True,5.491613410413265e-05
triangle_complex,nontrivial_harmonic,74,3,3,1,0,0.011940721614871287,0.9999287070423151,9.071202769476622e-17,1.7307302703356278,False,False,True,5.466700531542301e-05
triangle_complex,nontrivial_harmonic,75,3,3,1,0,0.011470341037029898,0.9999342134743135,1.110886026497842e-16,1.730903202924695,False,False,True,5.437503568828106e-05
triangle_complex,nontrivial_harmonic,76,3,3,1,0,0.0010865660377292953,0.9999994096869486,6.439323263131268e-17,1.7241289556041703,False,False,True,5.4582953453063965e-05
triangle_complex,nontrivial_harmonic,77,3,3,1,0,0.007709982886607782,0.9999702776402348,0.0,1.7524159566052169,False,False,True,5.466584116220474e-05
triangle_complex,nontrivial_harmonic,78,3,3,1,0,0.005593849478345156,0.9999843543016128,0.0,1.7512102855823406,False,False,True,5.779205821454525e-05
triangle_complex,nontrivial_harmonic,79,3,3,1,0,0.019710425859272167,0.9998057306859399,6.431318243112029e-17,1.7259406243012958,False,False,True,5.4958974942564964e-05
triangle_complex,nontrivial_harmonic,80,3,3,1,0,0.006889809623894727,0.9999762649799977,6.477926316440128e-17,1.713814914260334,False,False,True,5.479087121784687e-05
triangle_complex,nontrivial_harmonic,81,3,3,1,0,0.0007913720694802874,0.9999996868650746,1.27570935766371e-16,1.7405573931177805,False,False,True,5.4416945204138756e-05
triangle_complex,nontrivial_harmonic,82,3,3,1,0,0.006406577145263556,0.9999794776740579,9.079961705811337e-17,1.7291485224323273,False,False,True,5.4582953453063965e-05
triangle_complex,nontrivial_harmonic,83,3,3,1,0,0.005235676187426018,0.9999862937534997,0.0,1.735806683316382,False,False,True,5.433405749499798e-05
triangle_complex,nontrivial_harmonic,84,3,3,1,0,0.015543793927843955,0.9998791879373868,2.20816201914451e-16,1.7414758089535496,False,False,True,5.475012585520744e-05
triangle_complex,nontrivial_harmonic,85,3,3,1,0,0.008941372661959145,0.9999600251284648,0.0,1.73603299024533,False,False,True,5.454104393720627e-05
triangle_complex,nontrivial_harmonic,86,3,3,1,0,0.017873715745745304,0.9998402523830696,6.418204763854788e-17,1.7295267290226117,False,False,True,5.4584117606282234e-05
triangle_complex,nontrivial_harmonic,87,3,3,1,0,0.006341814167609593,0.9999798904943356,1.4464698583330308e-16,1.716236405764839,False,False,True,5.4791104048490524e-05
triangle_complex,nontrivial_harmonic,88,3,3,1,0,0.004013919927794295,0.9999919441909587,0.0,1.7383820746287175,False,False,True,5.487492308020592e-05
triangle_complex,nontrivial_harmonic,89,3,3,1,0,0.0018908802317609838,0.9999982122843766,0.0,1.7355688768241724,False,False,True,5.741603672504425e-05
triangle_complex,nontrivial_harmonic,90,3,3,1,0,0.006189531151634712,0.9999808446685982,0.0,1.737817919919959,False,False,True,5.466584116220474e-05
triangle_complex,nontrivial_harmonic,91,3,3,1,0,0.011967926121632645,0.9999283818075907,9.150592966554498e-17,1.7157139621861233,False,False,True,5.429214797914028e-05
triangle_complex,nontrivial_harmonic,92,3,3,1,0,0.006003377197470939,0.9999819795687446,1.279703375699606e-16,1.7350943023347452,False,False,True,5.41668850928545e-05
triangle_complex,nontrivial_harmonic,93,3,3,1,0,0.011137644428020113,0.9999379745147169,0.0,1.73213641073363,False,False,True,5.420902743935585e-05
triangle_complex,nontrivial_harmonic,94,3,3,1,0,0.005913044921400508,0.9999825177970649,0.0,1.7348504111645493,False,False,True,5.466700531542301e-05
triangle_complex,nontrivial_harmonic,95,3,3,1,0,0.004576030881102164,0.9999895299158762,1.576629930283117e-16,1.7248508261854836,False,False,True,5.433312617242336e-05
triangle_complex,nontrivial_harmonic,96,3,3,1,0,0.009997987306667845,0.9999500188758513,2.2055200110181308e-16,1.7436854482758946,False,False,True,5.4165953770279884e-05
triangle_complex,nontrivial_harmonic,97,3,3,1,0,0.005742250828595301,0.9999835131418024,9.143202133309842e-17,1.7171955184848215,False,False,True,5.433405749499798e-05
triangle_complex,nontrivial_harmonic,98,3,3,1,0,0.01457278104435964,0.9998938113883057,1.1148694894649157e-16,1.7246489457419718,False,False,True,5.470798350870609e-05
triangle_complex,nontrivial_harmonic,99,3,3,1,0,0.0052289230748348205,0.9999863290882918,0.0,1.7434081256202232,False,False,True,5.516689270734787e-05
wedge_of_cycles,trivial_exact,0,5,6,0,2,0.9999937244576486,0.0,0.0035427454495794504,0.010425461726407348,False,False,True,5.7541998103260994e-05
wedge_of_cycles,trivial_exact,1,5,6,0,2,0.9999984808551694,0.0,0.001743068373006958,0.006178530147709883,False,False,True,3.7291087210178375e-05
wedge_of_cycles,trivial_exact,2,5,6,0,2,0.999999692628808,0.0,0.0007840550299400946,0.002943271619685754,False,False,True,3.483286127448082e-05
wedge_of_cycles,trivial_exact,3,5,6,0,2,0.9999893241166237,0.0,0.004620784866041369,0.013163485950093845,False,False,True,3.38749960064888e-05
wedge_of_cycles,trivial_exact,4,5,6,0,2,0.9999971119490705,0.0,0.002403350477618352,0.007448291886463046,False,False,True,3.579189069569111e-05
wedge_of_cycles,trivial_exact,5,5,6,0,2,0.999992781393338,0.0,0.0037996264574462367,0.013173880490903178,False,False,True,3.3542048186063766e-05
wedge_of_cycles,trivial_exact,6,5,6,0,2,0.999984174352966,0.0,0.0056259260230740495,0.014083901816621407,False,False,True,3.2833078876137733e-05
wedge_of_cycles,trivial_exact,7,5,6,0,2,0.9999984765757126,0.0,0.0017455217714026027,0.011517464801717846,False,False,True,3.283401019871235e-05
wedge_of_cycles,trivial_exact,8,5,6,0,2,0.9999890611482284,0.0,0.00467734795423313,0.022285782108395897,False,False,True,3.287498839199543e-05
wedge_of_cycles,trivial_exact,9,5,6,0,2,0.9999999548595525,0.0,0.0003004677905363783,0.0006885593163653323,False,False,True,3.283401019871235e-05
wedge_of_cycles,trivial_exact,10,5,6,0,2,0.9997164368276475,0.0,0.023812726358646036,0.025317784567388306,False,False,True,3.3333199098706245e-05
wedge_of_cycles,trivial_exact,11,5,6,0,2,0.999995558246754,0.0,0.002980517868265541,0.013106006698966643,False,False,True,3.304099664092064e-05
wedge_of_cycles,trivial_exact,12,5,6,0,2,0.9999946557391792,0.0,0.003269326089663443,0.01445699213576395,False,False,True,3.2499898225069046e-05
wedge_of_cycles,trivial_exact,13,5,6,0,2,0.9999879347817727,0.0,0.004912259244492388,0.017196417946152214,False,False,True,3.2624928280711174e-05
wedge_of_cycles,trivial_exact,14,5,6,0,2,0.9999995414724387,0.0,0.0009576298408037239,0.005024496700122669,False,False,True,3.2624928280711174e-05
wedge_of_cycles,trivial_exact,15,5,6,0,2,0.9999989981870245,0.0,0.0014154945944884533,0.005240660572260094,False,False,True,3.2624928280711174e-05
wedge_of_cycles,trivial_exact,16,5,6,0,2,0.9999987041966844,0.0,0.0016098462511631648,0.005669528118975184,False,False,True,3.2667070627212524e-05
wedge_of_cycles,trivial_exact,17,5,6,0,2,0.9999995319162539,0.0,0.0009675573748277809,0.006135137929472152,False,False,True,3.266683779656887e-05
wedge_of_cycles,trivial_exact,18,5,6,0,2,0.9999950305909787,0.0,0.003152585184832486,0.010526325380379651,False,False,True,3.4833094105124474e-05
wedge_of_cycles,trivial_exact,19,5,6,0,2,0.9999997198213694,0.0,0.0007485700922331285,0.004821019773035971,False,False,True,3.3041927963495255e-05
wedge_of_cycles,trivial_exact,20,5,6,0,2,0.9999989188474048,0.0,0.0014704774807033456,0.007197062563304564,False,False,True,3.558304160833359e-05
wedge_of_cycles,trivial_exact,21,5,6,0,2,0.9999969463728137,0.0,0.002471284088930582,0.009676528425014722,False,False,True,3.716698847711086e-05
wedge_of_cycles,trivial_exact,22,5,6,0,2,0.9999893678781261,0.0,0.0046113046641617006,0.016770337083426047,False,False,True,3.5667093470692635e-05
wedge_of_cycles,trivial_exact,23,5,6,0,2,0.9999862530315992,0.0,0.0052434480853126445,0.02159641361260542,False,False,True,3.5125063732266426e-05
wedge_of_cycles,trivial_exact,24,5,6,0,2,0.9999957413431336,0.0,0.0029184406104057147,0.00707663699092338,False,False,True,3.4999800845980644e-05
wedge_of_cycles,trivial_exact,25,5,6,0,2,0.9999988547008541,0.0,0.0015134718297956453,0.0054943327015545464,False,False,True,3.537489101290703e-05
wedge_of_cycles,trivial_exact,26,5,6,0,2,0.9999681676929063,0.0,0.007978947354862213,0.01124808326511897,False,False,True,3.5084085538983345e-05
wedge_of_cycles,trivial_exact,27,5,6,0,2,0.9999953918283112,0.0,0.003035839610757504,0.011385670282606515,False,False,True,3.537512384355068e-05
wedge_of_cycles,trivial_exact,28,5,6,0,2,0.9999985264599416,0.0,0.0017167055500645156,0.0048810469431059475,False,False,True,3.516697324812412e-05
wedge_of_cycles,trivial_exact,29,5,6,0,2,0.9999916311174057,0.0,0.0040911728330532,0.008239297273397577,False,False,True,3.5082921385765076e-05
wedge_of_cycles,trivial_exact,30,5,6,0,2,0.9999703448501124,0.0,0.007701260958240717,0.01724161346661686,False,False,True,3.5041943192481995e-05
wedge_of_cycles,trivial_exact,31,5,6,0,2,0.9999932914084602,0.0,0.0036629411781648746,0.018271712644745492,False,False,True,3.495789133012295e-05
wedge_of_cycles,trivial_exact,32,5,6,0,2,0.9999994552762469,0.0,0.001043765878646558,0.002054435894074719,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,33,5,6,0,2,0.9998641423556368,0.0,0.016483228792530592,0.02913165731828275,False,False,True,3.504101186990738e-05
wedge_of_cycles,trivial_exact,34,5,6,0,2,0.9999940126086087,0.0,0.0034604547293539084,0.013187494514173156,False,False,True,3.9250124245882034e-05
wedge_of_cycles,trivial_exact,35,5,6,0,2,0.999996792086015,0.0,0.0025329464420811255,0.006262198590875198,False,False,True,3.5125063732266426e-05
wedge_of_cycles,trivial_exact,36,5,6,0,2,0.9999982090191227,0.0,0.0018926062842666938,0.010839757807197587,False,False,True,3.516697324812412e-05
wedge_of_cycles,trivial_exact,37,5,6,0,2,0.9999747651405285,0.0,0.007104159496032654,0.016109350256597654,False,False,True,3.516604192554951e-05
wedge_of_cycles,trivial_exact,38,5,6,0,2,0.9999869685352561,0.0,0.005105169896203253,0.010040116755515855,False,False,True,3.508315421640873e-05
wedge_of_cycles,trivial_exact,39,5,6,0,2,0.9999345495714159,0.0,0.011441004038516212,0.014560858270014312,False,False,True,3.516697324812412e-05
wedge_of_cycles,trivial_exact,40,5,6,0,2,0.999946699164845,0.0,0.010324670906648289,0.01470445272497345,False,False,True,3.520888276398182e-05
wedge_of_cycles,trivial_exact,41,5,6,0,2,0.999999277516,0.0,0.0012020680006823749,0.0014876329997324492,False,False,True,3.533298149704933e-05
wedge_of_cycles,trivial_exact,42,5,6,0,2,0.9999974965312357,0.0,0.002237617317890482,0.00863530705177418,False,False,True,3.483286127448082e-05
wedge_of_cycles,trivial_exact,43,5,6,0,2,0.9999973586606679,0.0,0.0022984063364649104,0.017775754454294752,False,False,True,3.487500362098217e-05
wedge_of_cycles,trivial_exact,44,5,6,0,2,0.9999963755349593,0.0,0.0026923812776476984,0.01623756050825059,False,False,True,3.5041943192481995e-05
wedge_of_cycles,trivial_exact,45,5,6,0,2,0.9999896916879434,0.0,0.00454054158134442,0.011973127179401827,False,False,True,3.5082921385765076e-05
wedge_of_cycles,trivial_exact,46,5,6,0,2,0.99999348887136,0.0,0.0036086306108514036,0.01739183679105963,False,False,True,3.533298149704933e-05
wedge_of_cycles,trivial_exact,47,5,6,0,2,0.9999996847997461,0.0,0.0007939775869788123,0.004014857766145235,False,False,True,3.63329891115427e-05
wedge_of_cycles,trivial_exact,48,5,6,0,2,0.9999811639292165,0.0,0.006137734661056975,0.017507020185362876,False,False,True,3.5250093787908554e-05
wedge_of_cycles,trivial_exact,49,5,6,0,2,0.9999918899016498,0.0,0.004027422367574599,0.006992055244882129,False,False,True,3.5167206078767776e-05
wedge_of_cycles,trivial_exact,50,5,6,0,2,0.9999800811066066,0.0,0.006311686781226107,0.020439914529923404,False,False,True,3.52498609572649e-05
wedge_of_cycles,trivial_exact,51,5,6,0,2,0.9999582107599775,0.0,0.009142031158583992,0.012906647760487019,False,False,True,3.5125063732266426e-05
wedge_of_cycles,trivial_exact,52,5,6,0,2,0.9999946462917132,0.0,0.0032722145270927773,0.01820763531720481,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,53,5,6,0,2,0.9999966366985024,0.0,0.0025935673663555047,0.011504226139186825,False,False,True,3.529200330376625e-05
wedge_of_cycles,trivial_exact,54,5,6,0,2,0.9999888941175662,0.0,0.004712922822107964,0.009234899576554286,False,False,True,3.495789133012295e-05
wedge_of_cycles,trivial_exact,55,5,6,0,2,0.9999238390472882,0.0,0.012341641095619192,0.01882111773164565,False,False,True,3.545801155269146e-05
wedge_of_cycles,trivial_exact,56,5,6,0,2,0.9999978946108699,0.0,0.002052017014481365,0.006908059801886673,False,False,True,3.545801155269146e-05
wedge_of_cycles,trivial_exact,57,5,6,0,2,0.9999953414093227,0.0,0.0030524022755862848,0.0100146639354693,False,False,True,3.554183058440685e-05
wedge_of_cycles,trivial_exact,58,5,6,0,2,0.9999454810299117,0.0,0.010441981031341403,0.023778376670936036,False,False,True,3.733299672603607e-05
wedge_of_cycles,trivial_exact,59,5,6,0,2,0.9999977512642447,0.0,0.0021207230969302296,0.008213835123716786,False,False,True,3.541703335940838e-05
wedge_of_cycles,trivial_exact,60,5,6,0,2,0.9999983831401356,0.0,0.001798253907170188,0.006206656313260286,False,False,True,3.491691313683987e-05
wedge_of_cycles,trivial_exact,61,5,6,0,2,0.9999950001345466,0.0,0.0031622311598321164,0.007484466702298155,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,62,5,6,0,2,0.9999949521200747,0.0,0.0031773785374040924,0.008131067703759919,False,False,True,3.537512384355068e-05
wedge_of_cycles,trivial_exact,63,5,6,0,2,0.9999415843116646,0.0,0.01080869854688243,0.01669645451636461,False,False,True,3.516604192554951e-05
wedge_of_cycles,trivial_exact,64,5,6,0,2,0.9999840796781078,0.0,0.005642728978760892,0.015443777809004237,False,False,True,3.508385270833969e-05
wedge_of_cycles,trivial_exact,65,5,6,0,2,0.9999981257144126,0.0,0.0019361218095177112,0.006675039688809549,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,66,5,6,0,2,0.9999868181121042,0.0,0.005134549837077338,0.0193724361296295,False,False,True,3.512483090162277e-05
wedge_of_cycles,trivial_exact,67,5,6,0,2,0.9999682834469229,0.0,0.007964427174274445,0.014462805725072891,False,False,True,3.495789133012295e-05
wedge_of_cycles,trivial_exact,68,5,6,0,2,0.9999709857254601,0.0,0.007617591958849923,0.0061043199624584805,False,False,True,3.495905548334122e-05
wedge_of_cycles,trivial_exact,69,5,6,0,2,0.9999902001440076,0.0,0.004427145349662498,0.016443657647801636,False,False,True,3.529200330376625e-05
wedge_of_cycles,trivial_exact,70,5,6,0,2,0.9999996849761149,0.0,0.0007937554227104313,0.002041709106082465,False,False,True,3.5125063732266426e-05
wedge_of_cycles,trivial_exact,71,5,6,0,2,0.999989792385261,0.0,0.004518310002966173,0.010312450913522913,False,False,True,3.516604192554951e-05
wedge_of_cycles,trivial_exact,72,5,6,0,2,0.999982510305441,0.0,0.005914311729049234,0.026278465790430403,False,False,True,3.5125063732266426e-05
wedge_of_cycles,trivial_exact,73,5,6,0,2,0.9999865932149182,0.0,0.0051781647735465565,0.025710253370883434,False,False,True,3.504101186990738e-05
wedge_of_cycles,trivial_exact,74,5,6,0,2,0.9999956320999975,0.0,0.0029556354521434207,0.00856858084170586,False,False,True,3.495789133012295e-05
wedge_of_cycles,trivial_exact,75,5,6,0,2,0.9999951002024965,0.0,0.003130426648069529,0.016011641105737037,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,76,5,6,0,2,0.9999253837378567,0.0,0.012215848586990914,0.022441067221677605,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,77,5,6,0,2,0.9999957127492427,0.0,0.002928221838229884,0.008664443526244814,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,78,5,6,0,2,0.999995706568244,0.0,0.0029303319059272473,0.00765386238279494,False,False,True,3.483286127448082e-05
wedge_of_cycles,trivial_exact,79,5,6,0,2,0.9999621979151133,0.0,0.008694983655850046,0.011067882431028297,False,False,True,3.50000336766243e-05
wedge_of_cycles,trivial_exact,80,5,6,0,2,0.9999301925641906,0.0,0.011815667502996705,0.010496653485231166,False,False,True,3.483402542769909e-05
wedge_of_cycles,trivial_exact,81,5,6,0,2,0.9999856209832848,0.0,0.005362632438852153,0.015251047349416244,False,False,True,3.4999800845980644e-05
wedge_of_cycles,trivial_exact,82,5,6,0,2,0.9999756685917285,0.0,0.0069758314576761,0.010601074536891495,False,False,True,3.479211591184139e-05
wedge_of_cycles,trivial_exact,83,5,6,0,2,0.999989336964135,0.0,0.004618003684407623,0.016651213722619105,False,False,True,3.487500362098217e-05
wedge_of_cycles,trivial_exact,84,5,6,0,2,0.9999900170980524,0.0,0.004468299926900062,0.012441727351770165,False,False,True,3.4708064049482346e-05
