evidence_label,corpus_seed,transition_method,triangle,centrality_before,centrality_after,scalar_real_before,scalar_real_after,gauge_invariance_delta
natural_measured,0,joint_weight_activation,1-2-6,0.5909038909668507,0.5909039045691646,0.8067419128492475,0.8067419249564409,1.3602313941873945e-08
natural_measured,0,joint_weight_activation,1-2-7,0.5608295187909172,0.5608295180103264,0.8279312700033188,0.827931297942996,2.7939677238464355e-08
natural_measured,0,joint_weight_activation,1-3-4,0.6287457249824969,0.6287457425777402,0.7776110880076885,0.7776110554113984,3.259629011154175e-08
natural_measured,0,joint_weight_activation,1-3-5,0.5195570529247067,0.5195570521231055,0.8544358760118484,0.8544358778744936,1.862645149230957e-09
natural_measured,0,joint_weight_activation,1-3-6,0.651547057201221,0.6515470580909647,0.7586083090864122,0.7586083151400089,6.05359673500061e-09
natural_measured,0,joint_weight_activation,1-3-7,0.4461717064660118,0.44617172655591963,0.8949474720284343,0.8949474841356277,2.0089907848408473e-08
natural_measured,0,joint_weight_activation,1-4-5,0.6223319143796385,0.6223319226994888,0.7827535513788462,0.7827534899115562,6.146728992462158e-08
natural_measured,0,joint_weight_activation,1-4-6,0.6662790207170679,0.6662790250222776,0.7457025712355971,0.7457025479525328,2.3283064365386963e-08
natural_measured,0,joint_weight_activation,1-4-7,0.5544850019917046,0.5544849979060265,0.8321937657892704,0.8321937592700124,6.51925802230835e-09
natural_measured,0,joint_weight_activation,1-5-6,0.6414087664367926,0.6414087738611456,0.7671995125710964,0.7671994734555483,3.91155481338501e-08
natural_measured,0,joint_weight_activation,1-5-7,0.5540223765597725,0.5540223813676923,0.8325018351897597,0.8325018398463726,4.807919840033037e-09
natural_measured,0,joint_weight_activation,1-6-7,0.5796751264666864,0.5796751170762592,0.8148477617651224,0.8148478069342673,4.516914486885071e-08
natural_measured,0,joint_weight_activation,2-3-4,0.6673217193359495,0.6673217208490249,0.7447695145383477,0.7447695401497185,2.561137080192566e-08
natural_measured,0,joint_weight_activation,2-3-5,0.5552618941391206,0.5552619166552134,0.8316755443811417,0.8316755648702383,2.251609276804345e-08
natural_measured,0,joint_weight_activation,2-3-6,0.5577280632136348,0.5577280612118528,0.8300237618386745,0.8300238149240613,5.3085386753082275e-08
natural_measured,0,joint_weight_activation,2-3-7,0.622793851467481,0.622793846064937,0.7823859993368387,0.7823860719799995,7.264316082000732e-08
natural_measured,0,joint_weight_activation,2-4-5,0.6410684610263502,0.6410684560114096,0.7674836842343211,0.7674836982041597,1.3969838619232178e-08
natural_measured,0,joint_weight_activation,2-4-6,0.5688411946166146,0.5688412138551663,0.8224473809823394,0.8224473837763071,1.9238551640654578e-08
natural_measured,0,joint_weight_activation,2-4-7,0.6395953244206951,0.6395952945384866,0.7687117932364345,0.7687118835747242,9.033828973770142e-08
natural_measured,0,joint_weight_activation,2-5-6,0.548542232129513,0.5485422254471605,0.836122970096767,0.8361230017617345,3.166496753692627e-08
natural_measured,0,joint_weight_activation,2-5-7,0.6211841480324215,0.6211841555087187,0.7836646297946572,0.7836646530777216,2.3283064365386963e-08
natural_measured,0,joint_weight_activation,2-6-7,0.5325478943553571,0.5325478802686407,0.8463998874649405,0.8463999684900045,8.102506399154663e-08
natural_measured,0,joint_weight_activation,3-4-5,0.5523185749598757,0.5523185685924983,0.833633067086339,0.8336330717429519,6.367377403115881e-09
natural_measured,0,joint_weight_activation,3-4-6,0.6580873142850013,0.6580873038383417,0.7529415828175843,0.752941619604826,3.67872416973114e-08
natural_measured,0,joint_weight_activation,3-4-7,0.6436838700305292,0.6436838678423573,0.7652915474027395,0.7652915874496102,4.0046870708465576e-08
natural_measured,0,joint_weight_activation,3-5-6,0.5726393216614816,0.5726393273988707,0.8198075564578176,0.8198075722903013,1.5832483768463135e-08
natural_measured,0,joint_weight_activation,3-5-7,0.5012332119422447,0.5012332018605332,0.8653123341500759,0.8653124016709626,6.752088665962219e-08
natural_measured,0,joint_weight_activation,3-6-7,0.6351390897761096,0.6351390856507015,0.7723978711292148,0.772397942841053,7.171183824539185e-08
natural_measured,0,joint_weight_activation,4-5-6,0.6466453082372217,0.6466453166062753,0.7627909844741225,0.7627909798175097,8.3690536722969e-09
natural_measured,0,joint_weight_activation,4-5-7,0.6313205414294676,0.6313205231920836,0.7755219899117947,0.7755220113322139,2.1420419216156006e-08
natural_measured,0,joint_weight_activation,4-6-7,0.6627125661511063,0.6627125675528803,0.7488738298416138,0.7488738624379039,3.259629011154175e-08
natural_measured,0,joint_weight_activation,5-6-7,0.6630600702795642,0.6630600505067735,0.7485662400722504,0.7485663071274757,6.705522537231445e-08
