outcome,feature_set,fold_index,feature,logistic_coefficient_standardized
ordinary_fusion_harmful,holonomy_features,14,loop_commutator_norm,-0.05894430816864411
ordinary_fusion_harmful,holonomy_features,14,mean_loop_spectral_radius,-0.04823510214111336
ordinary_fusion_harmful,holonomy_features,14,mean_loop_absolute_phase,0.016779634053566878
ordinary_fusion_harmful,holonomy_features,15,mean_heldout_pairwise_residual,0.02367367358163301
ordinary_fusion_harmful,holonomy_features,15,mean_inverse_consistency_residual,0.0022294110723338565
ordinary_fusion_harmful,holonomy_features,15,global_synchronization_residual,0.007453195098797053
ordinary_fusion_harmful,holonomy_features,15,ordinary_prediction_disagreement,1.0527910230435846
ordinary_fusion_harmful,holonomy_features,15,mean_parameter_distance,-0.025419550905798366
ordinary_fusion_harmful,holonomy_features,15,max_loop_holonomy_norm,-0.012230723406766156
ordinary_fusion_harmful,holonomy_features,15,loop_commutator_norm,-0.025290659964769608
ordinary_fusion_harmful,holonomy_features,15,mean_loop_spectral_radius,-0.016054074681293874
ordinary_fusion_harmful,holonomy_features,15,mean_loop_absolute_phase,-0.004807049866229035
ordinary_fusion_harmful,holonomy_features,16,mean_heldout_pairwise_residual,0.041829638997013315
ordinary_fusion_harmful,holonomy_features,16,mean_inverse_consistency_residual,0.0033439939561388365
ordinary_fusion_harmful,holonomy_features,16,global_synchronization_residual,0.04302703036778198
ordinary_fusion_harmful,holonomy_features,16,ordinary_prediction_disagreement,2.1038265777659424
ordinary_fusion_harmful,holonomy_features,16,mean_parameter_distance,-0.032582514405396404
ordinary_fusion_harmful,holonomy_features,16,max_loop_holonomy_norm,0.025821417063475204
ordinary_fusion_harmful,holonomy_features,16,loop_commutator_norm,-0.08190258779378995
ordinary_fusion_harmful,holonomy_features,16,mean_loop_spectral_radius,-0.04848114293603242
ordinary_fusion_harmful,holonomy_features,16,mean_loop_absolute_phase,0.002877378933836586
ordinary_fusion_harmful,holonomy_features,17,mean_heldout_pairwise_residual,0.015080127547212122
ordinary_fusion_harmful,holonomy_features,17,mean_inverse_consistency_residual,0.0038824664685440827
ordinary_fusion_harmful,holonomy_features,17,global_synchronization_residual,0.019435925505581077
ordinary_fusion_harmful,holonomy_features,17,ordinary_prediction_disagreement,1.3371039086105652
ordinary_fusion_harmful,holonomy_features,17,mean_parameter_distance,-0.011291641949541575
ordinary_fusion_harmful,holonomy_features,17,max_loop_holonomy_norm,0.01423848169876676
ordinary_fusion_harmful,holonomy_features,17,loop_commutator_norm,-0.036278048587833796
ordinary_fusion_harmful,holonomy_features,17,mean_loop_spectral_radius,-0.02319793553347214
ordinary_fusion_harmful,holonomy_features,17,mean_loop_absolute_phase,0.0037964618406430683
ordinary_fusion_harmful,holonomy_features,18,mean_heldout_pairwise_residual,0.03509847559745263
ordinary_fusion_harmful,holonomy_features,18,mean_inverse_consistency_residual,-0.010996827870237643
ordinary_fusion_harmful,holonomy_features,18,global_synchronization_residual,0.021140006498477106
ordinary_fusion_harmful,holonomy_features,18,ordinary_prediction_disagreement,1.2284549600178356
ordinary_fusion_harmful,holonomy_features,18,mean_parameter_distance,-0.037906446170378735
ordinary_fusion_harmful,holonomy_features,18,max_loop_holonomy_norm,0.02069387587779044
ordinary_fusion_harmful,holonomy_features,18,loop_commutator_norm,-0.06875134729118126
ordinary_fusion_harmful,holonomy_features,18,mean_loop_spectral_radius,-0.04925924937285727
ordinary_fusion_harmful,holonomy_features,18,mean_loop_absolute_phase,0.013759237153599712
ordinary_fusion_harmful,holonomy_features,19,mean_heldout_pairwise_residual,0.021781536256851166
ordinary_fusion_harmful,holonomy_features,19,mean_inverse_consistency_residual,0.008260391452898166
ordinary_fusion_harmful,holonomy_features,19,global_synchronization_residual,0.028734021199243186
ordinary_fusion_harmful,holonomy_features,19,ordinary_prediction_disagreement,1.0918581407257668
ordinary_fusion_harmful,holonomy_features,19,mean_parameter_distance,-0.010823811564015559
ordinary_fusion_harmful,holonomy_features,19,max_loop_holonomy_norm,0.01048096571493645
ordinary_fusion_harmful,holonomy_features,19,loop_commutator_norm,-0.03775510327270354
ordinary_fusion_harmful,holonomy_features,19,mean_loop_spectral_radius,-0.015860123575834984
ordinary_fusion_harmful,holonomy_features,19,mean_loop_absolute_phase,-0.007441741315270191
ordinary_fusion_harmful,full_holonomy_projective,0,mean_heldout_pairwise_residual,0.03054003766666031
ordinary_fusion_harmful,full_holonomy_projective,0,mean_inverse_consistency_residual,0.05633453948835633
ordinary_fusion_harmful,full_holonomy_projective,0,global_synchronization_residual,0.03261998430413793
ordinary_fusion_harmful,full_holonomy_projective,0,ordinary_prediction_disagreement,2.287865731731302
ordinary_fusion_harmful,full_holonomy_projective,0,mean_parameter_distance,-0.01285252396694747
ordinary_fusion_harmful,full_holonomy_projective,0,max_loop_holonomy_norm,-0.0025877355872253034
ordinary_fusion_harmful,full_holonomy_projective,0,loop_commutator_norm,-0.06265369391944571
ordinary_fusion_harmful,full_holonomy_projective,0,mean_loop_spectral_radius,-0.07014714913925835
ordinary_fusion_harmful,full_holonomy_projective,0,mean_loop_absolute_phase,0.05590940204029575
ordinary_fusion_harmful,full_holonomy_projective,0,centrality_residual,0.20175096458268862
ordinary_fusion_harmful,full_holonomy_projective,0,torsion_confidence,-0.08527363671492005
ordinary_fusion_harmful,full_holonomy_projective,0,cocycle_residual,-0.1072894179983633
ordinary_fusion_harmful,full_holonomy_projective,0,coboundary_residual,-0.08527363671492005
ordinary_fusion_harmful,full_holonomy_projective,0,bootstrap_stability,0.0
ordinary_fusion_harmful,full_holonomy_projective,0,estimated_period,-0.019673388082352302
ordinary_fusion_harmful,full_holonomy_projective,0,estimated_index,-0.449102445130731
ordinary_fusion_harmful,full_holonomy_projective,0,candidate_capacity,-0.0550712464477276
ordinary_fusion_harmful,full_holonomy_projective,0,controlled_structural_residual,0.20175096458268862
ordinary_fusion_harmful,full_holonomy_projective,1,mean_heldout_pairwise_residual,0.020228581828648697
ordinary_fusion_harmful,full_holonomy_projective,1,mean_inverse_consistency_residual,0.055084321676061615
ordinary_fusion_harmful,full_holonomy_projective,1,global_synchronization_residual,0.026655092458592412
ordinary_fusion_harmful,full_holonomy_projective,1,ordinary_prediction_disagreement,2.425499088319442
ordinary_fusion_harmful,full_holonomy_projective,1,mean_parameter_distance,-0.005565870068533549
ordinary_fusion_harmful,full_holonomy_projective,1,max_loop_holonomy_norm,-0.011385236840437102
ordinary_fusion_harmful,full_holonomy_projective,1,loop_commutator_norm,-0.043344914855311806
ordinary_fusion_harmful,full_holonomy_projective,1,mean_loop_spectral_radius,-0.05611976281267927
ordinary_fusion_harmful,full_holonomy_projective,1,mean_loop_absolute_phase,0.037522528015992734
ordinary_fusion_harmful,full_holonomy_projective,1,centrality_residual,0.5697247189591764
ordinary_fusion_harmful,full_holonomy_projective,1,torsion_confidence,0.381820599480511
ordinary_fusion_harmful,full_holonomy_projective,1,cocycle_residual,-0.02640035452061354
ordinary_fusion_harmful,full_holonomy_projective,1,coboundary_residual,-0.13942016341208227
ordinary_fusion_harmful,full_holonomy_projective,1,bootstrap_stability,-0.7230204750619883
ordinary_fusion_harmful,full_holonomy_projective,1,estimated_period,-0.022087249497284404
ordinary_fusion_harmful,full_holonomy_projective,1,estimated_index,-1.1084847553398596
ordinary_fusion_harmful,full_holonomy_projective,1,candidate_capacity,0.6736915844560527
ordinary_fusion_harmful,full_holonomy_projective,1,controlled_structural_residual,0.5697236732516863
ordinary_fusion_harmful,full_holonomy_projective,2,mean_heldout_pairwise_residual,0.04377542845889327
ordinary_fusion_harmful,full_holonomy_projective,2,mean_inverse_consistency_residual,0.042380539523086486
ordinary_fusion_harmful,full_holonomy_projective,2,global_synchronization_residual,0.028754240051602566
ordinary_fusion_harmful,full_holonomy_projective,2,ordinary_prediction_disagreement,2.589636980123911
ordinary_fusion_harmful,full_holonomy_projective,2,mean_parameter_distance,-0.02619677873808179
ordinary_fusion_harmful,full_holonomy_projective,2,max_loop_holonomy_norm,0.00698472443369913
ordinary_fusion_harmful,full_holonomy_projective,2,loop_commutator_norm,-0.07571796402363719
ordinary_fusion_harmful,full_holonomy_projective,2,mean_loop_spectral_radius,-0.07620589114344538
ordinary_fusion_harmful,full_holonomy_projective,2,mean_loop_absolute_phase,0.07290489450292331
ordinary_fusion_harmful,full_holonomy_projective,2,centrality_residual,0.6137351517554441
ordinary_fusion_harmful,full_holonomy_projective,2,torsion_confidence,0.27699271101519707
ordinary_fusion_harmful,full_holonomy_projective,2,cocycle_residual,-0.03112743296885115
ordinary_fusion_harmful,full_holonomy_projective,2,coboundary_residual,-0.18048118667972363
ordinary_fusion_harmful,full_holonomy_projective,2,bootstrap_stability,-0.6530836933607228
ordinary_fusion_harmful,full_holonomy_projective,2,estimated_period,-0.5160041840717734
ordinary_fusion_harmful,full_holonomy_projective,2,estimated_index,-0.5160041840717734
ordinary_fusion_harmful,full_holonomy_projective,2,candidate_capacity,0.9434439247058346
ordinary_fusion_harmful,full_holonomy_projective,2,controlled_structural_residual,0.6137340877375789
ordinary_fusion_harmful,full_holonomy_projective,3,mean_heldout_pairwise_residual,0.012878919004164633
ordinary_fusion_harmful,full_holonomy_projective,3,mean_inverse_consistency_residual,0.05408900170132858
ordinary_fusion_harmful,full_holonomy_projective,3,global_synchronization_residual,0.025802799298311363
ordinary_fusion_harmful,full_holonomy_projective,3,ordinary_prediction_disagreement,2.1256090669607035
ordinary_fusion_harmful,full_holonomy_projective,3,mean_parameter_distance,0.0002918220602071895
ordinary_fusion_harmful,full_holonomy_projective,3,max_loop_holonomy_norm,-0.012680354862897985
ordinary_fusion_harmful,full_holonomy_projective,3,loop_commutator_norm,-0.034449980721991146
ordinary_fusion_harmful,full_holonomy_projective,3,mean_loop_spectral_radius,-0.04775057153366994
ordinary_fusion_harmful,full_holonomy_projective,3,mean_loop_absolute_phase,0.027396075365543993
ordinary_fusion_harmful,full_holonomy_projective,3,centrality_residual,0.6735386077289208
ordinary_fusion_harmful,full_holonomy_projective,3,torsion_confidence,0.40231873627707787
ordinary_fusion_harmful,full_holonomy_projective,3,cocycle_residual,-0.0576628005933972
ordinary_fusion_harmful,full_holonomy_projective,3,coboundary_residual,0.10229288768902467
ordinary_fusion_harmful,full_holonomy_projective,3,bootstrap_stability,-0.425318229878564
ordinary_fusion_harmful,full_holonomy_projective,3,estimated_period,-0.41037613983824134
ordinary_fusion_harmful,full_holonomy_projective,3,estimated_index,-1.1038972421539213
ordinary_fusion_harmful,full_holonomy_projective,3,candidate_capacity,0.7010090177517331
ordinary_fusion_harmful,full_holonomy_projective,3,controlled_structural_residual,0.6735377970442817
ordinary_fusion_harmful,full_holonomy_projective,4,mean_heldout_pairwise_residual,0.04060779409704631
ordinary_fusion_harmful,full_holonomy_projective,4,mean_inverse_consistency_residual,0.05784646073333712
ordinary_fusion_harmful,full_holonomy_projective,4,global_synchronization_residual,0.0601108144266874
ordinary_fusion_harmful,full_holonomy_projective,4,ordinary_prediction_disagreement,2.299446186387173
ordinary_fusion_harmful,full_holonomy_projective,4,mean_parameter_distance,-0.026647391487523344
ordinary_fusion_harmful,full_holonomy_projective,4,max_loop_holonomy_norm,-0.019784005632010444
ordinary_fusion_harmful,full_holonomy_projective,4,loop_commutator_norm,-0.0659417423112371
ordinary_fusion_harmful,full_holonomy_projective,4,mean_loop_spectral_radius,-0.06211459166797444
ordinary_fusion_harmful,full_holonomy_projective,4,mean_loop_absolute_phase,-0.013967130264720256
ordinary_fusion_harmful,full_holonomy_projective,4,centrality_residual,0.18441235559951757
ordinary_fusion_harmful,full_holonomy_projective,4,torsion_confidence,-0.05990985924973474
ordinary_fusion_harmful,full_holonomy_projective,4,cocycle_residual,-0.17039850628824008
ordinary_fusion_harmful,full_holonomy_projective,4,coboundary_residual,-0.05990985924973474
ordinary_fusion_harmful,full_holonomy_projective,4,bootstrap_stability,0.0
ordinary_fusion_harmful,full_holonomy_projective,4,estimated_period,0.009113013703352013
ordinary_fusion_harmful,full_holonomy_projective,4,estimated_index,-0.4293822462736967
ordinary_fusion_harmful,full_holonomy_projective,4,candidate_capacity,-0.15682278476057712
ordinary_fusion_harmful,full_holonomy_projective,4,controlled_structural_residual,0.18441235559951757
ordinary_fusion_harmful,full_holonomy_projective,5,mean_heldout_pairwise_residual,0.022536935829123236
ordinary_fusion_harmful,full_holonomy_projective,5,mean_inverse_consistency_residual,0.052987122985342854
ordinary_fusion_harmful,full_holonomy_projective,5,global_synchronization_residual,0.037630234305456145
ordinary_fusion_harmful,full_holonomy_projective,5,ordinary_prediction_disagreement,2.413375323691971
ordinary_fusion_harmful,full_holonomy_projective,5,mean_parameter_distance,-0.014511079964023635
ordinary_fusion_harmful,full_holonomy_projective,5,max_loop_holonomy_norm,-0.01869766296109182
ordinary_fusion_harmful,full_holonomy_projective,5,loop_commutator_norm,-0.04263640357521927
ordinary_fusion_harmful,full_holonomy_projective,5,mean_loop_spectral_radius,-0.05446630602444081
ordinary_fusion_harmful,full_holonomy_projective,5,mean_loop_absolute_phase,-0.0009450810204350242
ordinary_fusion_harmful,full_holonomy_projective,5,centrality_residual,0.609632215680421
ordinary_fusion_harmful,full_holonomy_projective,5,torsion_confidence,0.4457995515589259
ordinary_fusion_harmful,full_holonomy_projective,5,cocycle_residual,-0.10618790047414019
ordinary_fusion_harmful,full_holonomy_projective,5,coboundary_residual,-0.07275672669607416
ordinary_fusion_harmful,full_holonomy_projective,5,bootstrap_stability,-0.7216631575523188
ordinary_fusion_harmful,full_holonomy_projective,5,estimated_period,0.0030850078440794538
ordinary_fusion_harmful,full_holonomy_projective,5,estimated_index,-1.1319325535592315
ordinary_fusion_harmful,full_holonomy_projective,5,candidate_capacity,0.6054422046335685
ordinary_fusion_harmful,full_holonomy_projective,5,controlled_structural_residual,0.6096311603484464
ordinary_fusion_harmful,full_holonomy_projective,6,mean_heldout_pairwise_residual,0.043188731092189334
ordinary_fusion_harmful,full_holonomy_projective,6,mean_inverse_consistency_residual,0.05721110399445906
ordinary_fusion_harmful,full_holonomy_projective,6,global_synchronization_residual,0.0670992673206698
ordinary_fusion_harmful,full_holonomy_projective,6,ordinary_prediction_disagreement,2.6202724960669532
ordinary_fusion_harmful,full_holonomy_projective,6,mean_parameter_distance,-0.02725058053841853
ordinary_fusion_harmful,full_holonomy_projective,6,max_loop_holonomy_norm,-0.016178952077313437
ordinary_fusion_harmful,full_holonomy_projective,6,loop_commutator_norm,-0.07260034371350012
ordinary_fusion_harmful,full_holonomy_projective,6,mean_loop_spectral_radius,-0.06239629242536703
ordinary_fusion_harmful,full_holonomy_projective,6,mean_loop_absolute_phase,-0.015891376671151137
ordinary_fusion_harmful,full_holonomy_projective,6,centrality_residual,0.5952197519330357
ordinary_fusion_harmful,full_holonomy_projective,6,torsion_confidence,0.2770478707350017
ordinary_fusion_harmful,full_holonomy_projective,6,cocycle_residual,-0.0963992665068913
ordinary_fusion_harmful,full_holonomy_projective,6,coboundary_residual,-0.20926364187631158
ordinary_fusion_harmful,full_holonomy_projective,6,bootstrap_stability,-0.6564222539380274
