setting_id,candidate,output_type,parameter_multiplier,active_parameters,stored_checkpoint_bytes,inference_multiplier,branches,same_capacity_single_model,merge_compute_seconds,training_compute_seconds_group,test_inference_seconds,test_samples,peak_process_memory_mb,generation_validation_evals,selector_validation_eval
post_iclr_v2_mnist_mlp_N3_W64_S9303,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.002478291979059577,1.2740755828563124,0.23583124997094274,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1529723748099059,1.2740755828563124,0.24189154081977904,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.14492208301089704,1.2740755828563124,0.23906400008127093,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.42651708400808275,1.2740755828563124,0.23788808286190033,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006734170019626617,1.2740755828563124,0.2317358748987317,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005859171506017447,1.2740755828563124,0.23584616696462035,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000724125187844038,1.2740755828563124,0.2351422500796616,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006853749509900808,1.2740755828563124,0.2429609999526292,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005874170456081629,1.2740755828563124,0.23449479090049863,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000552792102098465,1.2740755828563124,0.24078612495213747,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005686250515282154,1.2740755828563124,0.2354081249795854,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6675278330221772,0.23570141708478332,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6675278330221772,0.2389917499385774,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6675278330221772,0.23698508297093213,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,individual_3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6675278330221772,0.24066483392380178,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003523749765008688,1.6675278330221772,0.2323247091844678,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19245133316144347,1.6675278330221772,0.23865987500175834,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,3.9362273330334574,1.6675278330221772,0.23955387505702674,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,2.83645366714336,1.6675278330221772,0.235317958984524,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.11715099983848631,1.6675278330221772,0.23754749982617795,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.002015915932133794,1.6675278330221772,0.23466762504540384,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.18888120795600116,1.6675278330221772,0.23859533295035362,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19112137495540082,1.6675278330221772,0.23989083408378065,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.5785125000402331,1.6675278330221772,0.23304520803503692,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00048016710206866264,1.6675278330221772,0.24403970781713724,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00037233298644423485,1.6675278330221772,0.23301566601730883,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.000355167081579566,1.6675278330221772,0.23928787489421666,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004290828946977854,1.6675278330221772,0.2361034587956965,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003631250001490116,1.6675278330221772,0.2351597910746932,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00036212499253451824,1.6675278330221772,0.23927575000561774,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9303,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.000364125007763505,1.6675278330221772,0.23754033306613564,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7022629159037024,0.2401464581489563,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7022629159037024,0.23427433404140174,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7022629159037024,0.23397804098203778,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,individual_3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7022629159037024,0.24237954197451472,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0006756668444722891,1.7022629159037024,0.2347376251127571,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1947303330525756,1.7022629159037024,0.23820129199884832,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,4.190741084050387,1.7022629159037024,0.23198754200711846,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,3.078274790896103,1.7022629159037024,0.2367506658192724,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.12635129177942872,1.7022629159037024,0.2451226250268519,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0034019171725958586,1.7022629159037024,0.23942329199053347,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19571087509393692,1.7022629159037024,0.2317412500269711,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.193969540996477,1.7022629159037024,0.23494512517936528,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.5727360839955509,1.7022629159037024,0.2374947089701891,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0009588750544935465,1.7022629159037024,0.2471097910311073,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007863328792154789,1.7022629159037024,0.235438667004928,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006632499862462282,1.7022629159037024,0.23919370817020535,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007927909027785063,1.7022629159037024,0.23365320800803602,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000703207915648818,1.7022629159037024,0.23784412490203977,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006935421843081713,1.7022629159037024,0.24362974986433983,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9303,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007017089519649744,1.7022629159037024,0.23481308296322823,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2423395838122815,0.23835337487980723,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2423395838122815,0.23480708291754127,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2423395838122815,0.2335995831526816,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003245000261813402,1.2423395838122815,0.2461247919127345,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14104358409531415,1.2423395838122815,0.23177379090338945,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,2.7387785410974175,1.2423395838122815,0.2380200419574976,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,2.0180049578193575,1.2423395838122815,0.2313302089460194,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.08255958301015198,1.2423395838122815,0.35033858311362565,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0014136249665170908,1.2423395838122815,0.2341510420665145,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14524825010448694,1.2423395838122815,0.23718883283436298,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14093295787461102,1.2423395838122815,0.23126241704449058,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.4304789169691503,1.2423395838122815,0.24903541686944664,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0005266668740659952,1.2423395838122815,0.23945016600191593,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00040895817801356316,1.2423395838122815,0.23509950004518032,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003751248586922884,1.2423395838122815,0.23570899991318583,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00033958395943045616,1.2423395838122815,0.23605125001631677,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003280830569565296,1.2423395838122815,0.23479229188524187,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00033525004982948303,1.2423395838122815,0.24288679100573063,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9304,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003283328842371702,1.2423395838122815,0.23192158387973905,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.30451629194431,0.24228637502528727,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.30451629194431,0.2373445408884436,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.30451629194431,0.24554912513121963,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0005271669942885637,1.30451629194431,0.24120916705578566,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1430239579640329,1.30451629194431,0.23887245915830135,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,3.033092041965574,1.30451629194431,0.24020020803436637,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,2.0760750418994576,1.30451629194431,0.23379079205915332,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.08493337500840425,1.30451629194431,0.2417072500102222,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.002536832820624113,1.30451629194431,0.23274112516082823,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.14843995892442763,1.30451629194431,0.23857308411970735,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1461172909475863,1.30451629194431,0.2353445829357952,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.4343148749321699,1.30451629194431,0.24176066601648927,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006814580410718918,1.30451629194431,0.23427337501198053,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000585624948143959,1.30451629194431,0.23488829215057194,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005796670448035002,1.30451629194431,0.23753849999047816,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000591666903346777,1.30451629194431,0.2375677910167724,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005500840488821268,1.30451629194431,0.23907495895400643,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005552500952035189,1.30451629194431,0.233206250006333,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9304,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000607083085924387,1.30451629194431,0.23563183285295963,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.645212666830048,0.24068862502463162,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.645212666830048,0.24341454217210412,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.645212666830048,0.2395228750538081,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,individual_3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.645212666830048,0.24023962509818375,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003520408645272255,1.645212666830048,0.23146612499840558,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19010274996981025,1.645212666830048,0.23577770893462002,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,4.082352166995406,1.645212666830048,0.23430637503042817,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,3.527301791822538,1.645212666830048,0.23897945787757635,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.11474554194137454,1.645212666830048,0.23469437495805323,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0020944999996572733,1.645212666830048,0.2344721658155322,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19007487478666008,1.645212666830048,0.23282887507230043,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.18913158308714628,1.645212666830048,0.2383214170113206,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.5826660830061883,1.645212666830048,0.23947654105722904,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004036668688058853,1.645212666830048,0.2369582918472588,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00044191605411469936,1.645212666830048,0.23153208405710757,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004583338741213083,1.645212666830048,0.2374976659193635,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00043875002302229404,1.645212666830048,0.23392354184761643,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00038424995727837086,1.645212666830048,0.23743004212155938,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00040258397348225117,1.645212666830048,0.23374058306217194,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9304,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00037949997931718826,1.645212666830048,0.2361631670501083,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7000534997787327,0.2418834171257913,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7000534997787327,0.23865812481381,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7000534997787327,0.24337000004015863,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,individual_3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7000534997787327,0.2391335000284016,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0005000841338187456,1.7000534997787327,0.23643808299675584,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19330829195678234,1.7000534997787327,0.23456279188394547,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,3.9950230000540614,1.7000534997787327,0.23760504112578928,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,4.605239832773805,1.7000534997787327,0.23534049978479743,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.1199905842076987,1.7000534997787327,0.236585957929492,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.003416874911636114,1.7000534997787327,0.2394419580232352,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19752591708675027,1.7000534997787327,0.23257499979808927,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19808100000955164,1.7000534997787327,0.23861504206433892,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.7690215830225497,1.7000534997787327,0.23633579211309552,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0009338329546153545,1.7000534997787327,0.2394547921139747,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007693329825997353,1.7000534997787327,0.2376177499536425,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006280839443206787,1.7000534997787327,0.23643216607160866,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006657917983829975,1.7000534997787327,0.23592575010843575,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006401250138878822,1.7000534997787327,0.23947312496602535,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006059170700609684,1.7000534997787327,0.23430954199284315,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9304,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006127909291535616,1.7000534997787327,0.23677270906046033,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9305,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2419927911832929,0.23798216693103313,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9305,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2419927911832929,0.23610495892353356,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9305,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2419927911832929,0.23866816610097885,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9305,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003181248903274536,1.2419927911832929,0.24641545792110264,10000,445744.0,0,1
