setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,monomial_scale_min,monomial_scale_max,monomial_scale_mean,monomial_scale_std,monomial_mean_abs_log_scale,monomial_max_abs_log_scale,monomial_log_scale_variance,monomial_scale_assignment_similarity_mean,monomial_scale_assignment_similarity_min,monomial_scale_low_similarity_fraction,functional_preservation_error,functional_preservation_mean_abs_error,functional_preservation_prediction_disagreement
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,global_synchronized,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,monomial_gauge_ref0_global_synchronized,0.919,0.3216214083671569,0.931,0.2835254735946655,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.013,0.0122666666666666,,0.656,-0.0125999999999999,0.0008,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,0.4528843478660005,2.2080692448569232,1.0127476935905155,0.1639612346250185,0.1194588187954914,0.792118488818452,0.0252476566203058,0.7273068050494703,0.0,0.0872395833333333,5.7220458984375e-06,6.507958460133523e-07,0.0
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,c2m3_synchronized,0.9182,0.3283321264266968,0.9295,0.2860850114822387,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0138,0.0130666666666666,,0.6552,-0.0133999999999999,0.0,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,ensemble_upper_bound,0.9302,0.2400770690441131,0.94,0.1877326154708862,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0018,0.0010666666666666,,0.6672,-0.0013999999999999,0.012,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,twisted_rank_lift_2,0.9284,0.2551946823120117,0.94,0.2080099210739135,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0036,0.0028666666666666,,0.6654,-0.0031999999999999,0.0101999999999999,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,random_branch_ensemble_2,0.927,0.2535056158304214,0.9395,0.2033596839904785,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.005,0.0042666666666666,,0.664,-0.0045999999999999,0.0088,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,validation_branch_ensemble_2,0.931,0.2362371693611145,0.9415,0.1828890933990478,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.001,0.0002666666666666,,0.668,-0.0005999999999999,0.0128,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,global_synchronized,none,0.3197602033615112,0.3240706026554107,0.7105382289252399,0.0,observed,0.0,False,0.90571104663684,1.2936480530065717,0.90571104663684,0.90571104663684,0.90571104663684,1.0,0.8203125,0.8203125,0.5817880884932329,0.6642213856033203,"hidden1:1,hidden2:0",0.1944444444444444,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.9284,0.2551946823120117,0.94,0.2080099210739135,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0036,0.0028666666666666,,0.6654,-0.0031999999999999,0.0101999999999999,0.669,0.0148,0.0138,0.001,0.6552,0.6654,0.0101999999999999,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,weight_average,0.263,1.8017329174041747,0.254,1.799828254699707,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.669,0.6682666666666667,0.669,0.0,-0.6686,-0.2997999999999999,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,greedy_soup,0.9316,0.2385484547615051,0.9435,0.1868340244293213,0.9435,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0004,-0.0003333333333332,,0.6686,0.0,0.3688,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,git_rebasin_pairwise_ref0,0.5628,1.0909304161071778,0.5685,1.0837931938171386,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3692000000000001,0.3684666666666667,,0.2997999999999999,-0.3688,0.0,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,raw,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,monomial_gauge_ref0_raw,0.5916,1.0721560466766358,0.5975,1.0668595046997071,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3404,0.3396666666666667,,0.3286,-0.3399999999999999,0.0288,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,0.7119615398715863,1.4045702908611646,1.003016935464126,0.0781212434811384,0.0586339287878129,0.3397314132028189,0.0060209247986318,,,,5.7220458984375e-06,6.518310328829103e-07,0.0
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,c2m3_synchronized,0.5628,1.0909304161071778,0.5685,1.0837931938171386,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3692000000000001,0.3684666666666667,,0.2997999999999999,-0.3688,0.0,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,ensemble_upper_bound,0.9302,0.2400770690441131,0.94,0.1877326154708862,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0018,0.0010666666666666,,0.6672,-0.0013999999999999,0.3674,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,twisted_rank_lift_2,0.927,0.2861350609302521,0.933,0.2469352827072143,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.005,0.0042666666666666,,0.664,-0.0045999999999999,0.3642000000000001,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,random_branch_ensemble_2,0.927,0.2861350609302521,0.933,0.2469352827072143,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.005,0.0042666666666666,,0.664,-0.0045999999999999,0.3642000000000001,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,validation_branch_ensemble_2,0.931,0.2362371693611145,0.9415,0.1828890933990478,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.001,0.0002666666666666,,0.668,-0.0005999999999999,0.3682000000000001,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_weight_mlp2,mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9300,mnist,mlp2,3,128,none,monomial_weight_mlp2,9300,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9312666666666668,0.932,0.9302,0.0018,hidden2,raw,none,0.6687784790992737,0.6932525634765625,0.0810559324030085,-0.7088322639465332,observed,0.0,False,0.9921567416492216,1.4107601246966088,0.9921567416492216,0.9921567416492216,0.9921567416492216,1.0,0.984375,0.984375,0.1790344950546386,0.8094095695385825,"hidden1:0,hidden2:0",0.1996527777777778,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.927,0.2861350609302521,0.933,0.2469352827072143,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.005,0.0042666666666666,,0.664,-0.0045999999999999,0.3642000000000001,0.669,0.3692000000000001,0.3692000000000001,0.0,0.2997999999999999,0.664,0.3642000000000001,0.6686,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9301,mnist,mlp2,3,128,none,monomial_activation_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9316666666666666,0.9326,0.9302,0.0023999999999999,hidden2,raw,none,0.3201907873153686,0.3239103257656097,0.7167939046824662,0.0,observed,0.0,False,0.927024810886958,1.7159821056515627,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.5835461563419807,0.673724251154101,"hidden1:2,hidden2:1",0.1983506944444444,primary_observed_alignment,weight_average,0.2562,1.8950093948364255,0.2545,1.8802247848510745,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.6764,0.6754666666666667,0.6764,0.0,-0.676,-0.6534,0.6764,0.0243999999999999,0.023,0.0013999999999999,0.6534,0.6732,0.0198,0.676,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9301,mnist,mlp2,3,128,none,monomial_activation_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9316666666666666,0.9326,0.9302,0.0023999999999999,hidden2,raw,none,0.3201907873153686,0.3239103257656097,0.7167939046824662,0.0,observed,0.0,False,0.927024810886958,1.7159821056515627,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.5835461563419807,0.673724251154101,"hidden1:2,hidden2:1",0.1983506944444444,primary_observed_alignment,greedy_soup,0.9322,0.2336541268110275,0.943,0.1747404088973999,0.943,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0003999999999999,-0.0005333333333333,,0.676,0.0,0.0226,0.6764,0.0243999999999999,0.023,0.0013999999999999,0.6534,0.6732,0.0198,0.676,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9301,mnist,mlp2,3,128,none,monomial_activation_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9316666666666666,0.9326,0.9302,0.0023999999999999,hidden2,raw,none,0.3201907873153686,0.3239103257656097,0.7167939046824662,0.0,observed,0.0,False,0.927024810886958,1.7159821056515627,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.5835461563419807,0.673724251154101,"hidden1:2,hidden2:1",0.1983506944444444,primary_observed_alignment,git_rebasin_pairwise_ref0,0.9082,0.3512089312076568,0.9165,0.3058425512313842,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0243999999999999,0.0234666666666666,,0.652,-0.024,-0.0013999999999999,0.6764,0.0243999999999999,0.023,0.0013999999999999,0.6534,0.6732,0.0198,0.676,,,,,,,,,,,,,
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9301,mnist,mlp2,3,128,none,monomial_activation_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9316666666666666,0.9326,0.9302,0.0023999999999999,hidden2,raw,raw,0.3201907873153686,0.3239103257656097,0.7167939046824662,0.0,observed,0.0,False,0.927024810886958,1.7159821056515627,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.5835461563419807,0.673724251154101,"hidden1:2,hidden2:1",0.1983506944444444,primary_observed_alignment,monomial_gauge_ref0_raw,0.9182,0.3189362404346466,0.9325,0.2746080169677734,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0143999999999999,0.0134666666666666,,0.662,-0.014,0.0086,0.6764,0.0243999999999999,0.023,0.0013999999999999,0.6534,0.6732,0.0198,0.676,0.0153775197538584,8.856873141993804,0.962645693600935,0.3833289935098719,0.2625061902274956,4.174848592287649,0.1281212957479438,0.7221750919893939,0.0,0.07421875,5.7220458984375e-06,6.316069629974663e-07,0.0
mnist_mlp2_N3_W128_none_monomial_activation_mlp2,mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9301,mnist,mlp2,3,128,none,monomial_activation_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9316666666666666,0.9326,0.9302,0.0023999999999999,hidden2,raw,none,0.3201907873153686,0.3239103257656097,0.7167939046824662,0.0,observed,0.0,False,0.927024810886958,1.7159821056515627,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.5835461563419807,0.673724251154101,"hidden1:2,hidden2:1",0.1983506944444444,primary_observed_alignment,c2m3_synchronized,0.9096,0.342785017156601,0.917,0.2997698020935058,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.023,0.0220666666666666,,0.6534,-0.0226,0.0,0.6764,0.0243999999999999,0.023,0.0013999999999999,0.6534,0.6732,0.0198,0.676,,,,,,,,,,,,,
