setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,candidate_id,residual_source,data_origin,triangle,i,j,k,group_source,inferred_group_order,coefficient_group,coefficient_modulus,class_status,central_projection_residual,cocycle_residual,h2_exact,h2_size,estimated_period,estimated_index,index_upper_bound,index_status,certified_class,certification_failure,bootstrap_detection_rate,bootstrap_same_class_rate,bootstrap_same_period_rate,bootstrap_coboundary_disagreement_rate,null_false_nontrivial_class_rate,null_false_lift_rate,uses_test_data_for_selection,matrix_dim,centrality_residual,detected_order,detected_phase,phase_angle,best_root_exponent,best_root_search_order,scalar_residual_best,finite_order_residual_best_search_order,finite_order_residual_min,eigenvalue_spread,condition_number,is_nontrivial_root,explained_as_noncentral_holonomy,fixed_point_fraction,permutation_num_cycles,permutation_max_cycle_length,scalar_residual_d2,scalar_residual_d3,scalar_residual_d4,scalar_residual_d5,scalar_residual_d6,scalar_residual_d8,finite_order_residual_d2,finite_order_residual_d3,finite_order_residual_d4,finite_order_residual_d5,finite_order_residual_d6,finite_order_residual_d8
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4213,fashion_mnist,mlp,3,128,none,monomial_activation,4213,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4213:0-1-2:147,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9911411805811269,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9911411805811269,1,1+0j,0.0,0,2,1.3169567191065923,1.3050383136138188,1.286953767623375,12.723051247945643,1.0,False,False,0.1328125,22,54,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3050383136138188,1.299038105676658,1.3050383136138188,1.3169567191065923,1.286953767623375,1.3050383136138188
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4214,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4214,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4214:0-1-2:148,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,172,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2119199643540823,1.159202311936963,14.536802982602625,1.0,False,False,0.203125,33,86,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2119199643540823,1.2624381172952597,1.159202311936963,1.2624381172952597,1.2119199643540823,1.159202311936963
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4214,fashion_mnist,mlp,3,128,none,monomial_activation,4214,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4214:0-1-2:149,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9807410602925474,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9807410602925474,1,1+0j,0.0,0,2,1.2686114456365274,1.231107225224513,1.1524430571616109,7.210876139130219,1.0,False,False,0.1953125,35,33,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.231107225224513,1.25,1.2054563451241194,1.2686114456365274,1.1726039399558574,1.1524430571616109
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4215,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4215,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4215:0-1-2:150,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9774995504314823,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9774995504314823,1,1+0j,0.0,0,2,1.2562344526401112,1.243734296383275,1.165922381636102,11.69227704771631,1.0,False,False,0.2109375,34,70,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.243734296383275,1.2183492931011204,1.243734296383275,1.2562344526401112,1.165922381636102,1.192424001771182
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4215,fashion_mnist,mlp,3,128,none,monomial_activation,4215,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4215:0-1-2:151,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9661949673040892,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9661949673040892,1,1+0j,0.0,0,2,1.2183492931011204,1.192424001771182,1.1726039399558574,11.140015002403738,1.0,False,False,0.2578125,39,71,1.2183492931011204,1.2183492931011204,1.2183492931011204,1.2183492931011204,1.2183492931011204,1.2183492931011204,1.192424001771182,1.1989578808281798,1.192424001771182,1.1858541225631423,1.1726039399558574,1.192424001771182
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4216,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4216,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4216:0-1-2:152,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9807410602925474,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9807410602925474,1,1+0j,0.0,0,2,1.2686114456365274,1.243734296383275,1.224744871391589,15.775367578038306,1.0,False,False,0.1953125,30,89,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.243734296383275,1.25,1.243734296383275,1.2686114456365274,1.224744871391589,1.243734296383275
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4216,fashion_mnist,mlp,3,128,none,monomial_activation,4216,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4216:0-1-2:153,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.2624381172952597,1.2054563451241194,8.845417751158383,1.0,False,False,0.1875,31,41,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2624381172952597,1.2562344526401112,1.2374368670764582,1.2747548783981961,1.2054563451241194,1.2374368670764582
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4217,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4217,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4217:0-1-2:154,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9931098075458473,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9931098075458473,1,1+0j,0.0,0,2,1.3287682265918312,1.3169567191065923,1.299038105676658,14.423591785682234,1.0,False,False,0.1171875,20,54,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3169567191065923,1.3110110602126894,1.3169567191065923,1.3287682265918312,1.299038105676658,1.3169567191065923
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4217,fashion_mnist,mlp,3,128,none,monomial_activation,4217,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4217:0-1-2:155,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9774995504314823,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9774995504314823,1,1+0j,0.0,0,2,1.2562344526401112,1.2183492931011204,1.118033988749895,6.861107217043565,1.0,False,False,0.2109375,38,37,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2183492931011204,1.1989578808281798,1.2183492931011204,1.224744871391589,1.118033988749895,1.2183492931011204
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4218,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4218,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4218:0-1-2:156,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.2624381172952597,1.1858541225631423,9.519900838070814,1.0,False,False,0.171875,31,49,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.2624381172952597,1.2686114456365274,1.1858541225631423,1.286953767623375,1.243734296383275,1.1858541225631423
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4218,fashion_mnist,mlp,3,128,none,monomial_activation,4218,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4218:0-1-2:157,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.231107225224513,1.1726039399558574,10.096410253154335,1.0,False,False,0.1796875,32,52,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.231107225224513,1.2624381172952597,1.231107225224513,1.25,1.1726039399558574,1.231107225224513
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4219,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4219,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4219:0-1-2:158,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.243734296383275,1.224744871391589,13.079075740365685,1.0,False,False,0.1796875,30,73,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.243734296383275,1.2624381172952597,1.243734296383275,1.2808688457449497,1.224744871391589,1.243734296383275
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4219,fashion_mnist,mlp,3,128,none,monomial_activation,4219,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4219:0-1-2:159,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9864499460660687,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9864499460660687,1,1+0j,0.0,0,2,1.2930100540985752,1.2686114456365274,1.2183492931011204,12.324275033527968,1.0,False,False,0.1640625,28,66,1.2930100540985752,1.2930100540985752,1.2930100540985752,1.2930100540985752,1.2930100540985752,1.2930100540985752,1.2686114456365274,1.2930100540985752,1.2183492931011204,1.2930100540985752,1.2686114456365274,1.2183492931011204
