setting_id,true_family,n_models,width,block_size,n_blocks,noise_level,seed,observed_cycle_score,observed_centrality_score,observed_scalar_finite_order_candidate,observed_detected_orders,projected_cycle_score,projected_centrality_score,spectral_connection_residual,optimized_connection_residual,optimized_improvement_over_spectral,max_connection_residual,optimized_iterations,optimized_converged,runtime_seconds,raw_calibrated_threshold,effective_threshold,numerical_floor,calibrated_acceptance_flag,strict_policy_decision,balanced_policy_decision,loose_diagnostic_policy_decision,evidence_label,expected_evidence_label,should_accept_global_gauge,false_accept,false_reject,post_projection_cycle_only_warning,diagnostic_only_no_projective_claim
exact_global_block_gauge_N6_W16_B2_Z0.0_S9,exact_global_block_gauge,6,16,2,8,0.0,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09464195801410824,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.0_S9,noisy_global_block_gauge,6,16,2,8,0.0,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09390287508722395,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.0_S9,edge_corrupted_global_gauge,6,16,2,8,0.0,9,0.28284271247461945,0.20000000000000046,False,1,4.468780185795604e-16,4.287403438794736e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730956,1,True,0.08966891607269645,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.0_S9,noncentral_block_holonomy,6,16,2,8,0.0,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10908108297735453,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.0_S9,scalar_block_phase_mu2,6,16,2,8,0.0,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09795820899307728,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.0_S9,fake_projection_trap,6,16,2,8,0.0,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.1479795000050217,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.0_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.0,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09449187491554767,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.01_S9,exact_global_block_gauge,6,16,2,8,0.01,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.15222416608594358,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.01_S9,noisy_global_block_gauge,6,16,2,8,0.01,9,1.4142135623730951,0.9999999999999998,False,,6.524049655553783e-16,6.287589067874641e-16,0.5548115175137425,0.49193684460102877,0.0628746729127137,1.4142135623730956,4,True,0.1041097081033513,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.01_S9,edge_corrupted_global_gauge,6,16,2,8,0.01,9,0.28284271247461945,0.20000000000000046,False,1,4.468780185795604e-16,4.287403438794736e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730956,1,True,0.08688550000078976,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.01_S9,noncentral_block_holonomy,6,16,2,8,0.01,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10563633299898356,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.01_S9,scalar_block_phase_mu2,6,16,2,8,0.01,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09228820900898427,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.01_S9,fake_projection_trap,6,16,2,8,0.01,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.13974512496497482,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.01_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.01,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.08965199999511242,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.03_S9,exact_global_block_gauge,6,16,2,8,0.03,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.08986470801755786,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.03_S9,noisy_global_block_gauge,6,16,2,8,0.03,9,1.4142135623730951,1.0,False,,9.412290221663614e-16,9.067236410436624e-16,0.5554588688448467,0.49562504675016705,0.05983382209467969,1.4142135623730956,4,True,0.10008008289150894,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.03_S9,edge_corrupted_global_gauge,6,16,2,8,0.03,9,0.28284271247461945,0.20000000000000046,False,1,4.468780185795604e-16,4.287403438794736e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730956,1,True,0.084789166925475,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.03_S9,noncentral_block_holonomy,6,16,2,8,0.03,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10332416603341699,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.03_S9,scalar_block_phase_mu2,6,16,2,8,0.03,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09260391700081527,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.03_S9,fake_projection_trap,6,16,2,8,0.03,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.1405622080201283,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.03_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.03,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09020625008270144,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.1_S9,exact_global_block_gauge,6,16,2,8,0.1,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.08998370904009789,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.1_S9,noisy_global_block_gauge,6,16,2,8,0.1,9,1.4142135623730951,1.0,False,,7.87478429092477e-16,7.739808593627317e-16,0.5600750199943303,0.510033501674329,0.050041518320001255,1.4142135623730956,4,True,0.10092587501276284,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.1_S9,edge_corrupted_global_gauge,6,16,2,8,0.1,9,0.28284271247461945,0.20000000000000046,False,1,4.468780185795604e-16,4.287403438794736e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730956,1,True,0.08511508302763104,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.1_S9,noncentral_block_holonomy,6,16,2,8,0.1,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10281583305913955,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.1_S9,scalar_block_phase_mu2,6,16,2,8,0.1,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09187474998179823,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.1_S9,fake_projection_trap,6,16,2,8,0.1,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.14107074995990843,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.1_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.1,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.0901151659199968,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.2_S9,exact_global_block_gauge,6,16,2,8,0.2,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09098283399362117,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.2_S9,noisy_global_block_gauge,6,16,2,8,0.2,9,1.4142135623730951,1.0,False,,8.602071710545627e-16,8.40261165058065e-16,0.5765498766746746,0.5377296674190545,0.03882020925562013,1.4142135623730958,8,True,0.11029824998695403,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.2_S9,edge_corrupted_global_gauge,6,16,2,8,0.2,9,0.28284271247461945,0.20000000000000046,False,1,4.468780185795604e-16,4.287403438794736e-16,0.07856742013183901,0.07856742013183901,0.0,1.4142135623730956,1,True,0.08741712500341237,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.2_S9,noncentral_block_holonomy,6,16,2,8,0.2,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10594154102727771,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.2_S9,scalar_block_phase_mu2,6,16,2,8,0.2,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.09471929096616805,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.2_S9,fake_projection_trap,6,16,2,8,0.2,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.14388162503018975,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.2_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.2,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.09264270798303187,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.4_S9,exact_global_block_gauge,6,16,2,8,0.4,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.0924871249590069,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W16_B2_Z0.4_S9,noisy_global_block_gauge,6,16,2,8,0.4,9,1.4142135623730951,1.0,False,,8.791948045341457e-16,8.32003793408086e-16,0.6119548815067652,0.5769177166079766,0.03503716489878861,1.4142135623730956,6,True,0.11896591610275209,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W16_B2_Z0.4_S9,edge_corrupted_global_gauge,6,16,2,8,0.4,9,0.2828427124746194,0.20000000000000046,False,1,4.035425143770593e-16,3.9761112378664447e-16,0.07856742013183898,0.07856742013183898,0.0,1.4142135623730954,1,True,0.09500587498769164,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W16_B2_Z0.4_S9,noncentral_block_holonomy,6,16,2,8,0.4,9,0.33802667253303137,0.2542423147947443,False,1,4.653463998637723e-16,2.9952237071345966e-16,0.11839281929245055,0.11839281929245055,0.0,1.414213562373095,6,True,0.10769562504719943,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W16_B2_Z0.4_S9,scalar_block_phase_mu2,6,16,2,8,0.4,9,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.0929006669903174,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W16_B2_Z0.4_S9,fake_projection_trap,6,16,2,8,0.4,9,1.4070842155599932,0.9794728334811607,False,"1,2",8.873247444749524e-16,8.255013749420313e-16,0.6356124055110899,0.6199712925349429,0.01564111297614701,1.99776282748192,10,True,0.1405712499981746,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W16_B2_Z0.4_S9,learned_noncontiguous_block_positive_control,6,16,2,8,0.4,9,5.484892921011938e-16,5.431191373558486e-16,False,1,5.095706578005285e-16,5.070234887417078e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.0899010420544073,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W16_B2_Z0.8_S9,exact_global_block_gauge,6,16,2,8,0.8,9,5.484892921011938e-16,5.422330374298292e-16,False,1,5.095706578005285e-16,5.06570765096201e-16,3.6461557027916684e-16,2.868717672859325e-16,7.774380299323436e-17,8.771624117546542e-16,1,True,0.089962458005175,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
