setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4008,fashion_mnist,mlp2,4,128,none,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308500000000001,0.8324,0.8288,0.0036000000000000476,hidden2,,none,0.2840135544538498,0.29392099380493164,0.6924543188045694,0.0,"[{""assigned_similarity_mean"":0.6931108317221515,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2809640169143677},{""assigned_similarity_mean"":0.6829892516107066,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.277136892080307},{""assigned_similarity_mean"":0.6781372063414892,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.29392099380493164},{""assigned_similarity_mean"":0.6997695295140147,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2812315821647644},{""assigned_similarity_mean"":0.7039326867234195,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2872834801673889},{""assigned_similarity_mean"":0.6967864069156349,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2835443615913391}]",observed,0.0,permutation,0-1-2,0,1,2,102,0.796875,0.8926785535678563,0.913109805494653,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,153
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4008,fashion_mnist,mlp2,4,128,none,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308500000000001,0.8324,0.8288,0.0036000000000000476,hidden2,,none,0.2840135544538498,0.29392099380493164,0.6924543188045694,0.0,"[{""assigned_similarity_mean"":0.6931108317221515,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2809640169143677},{""assigned_similarity_mean"":0.6829892516107066,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.277136892080307},{""assigned_similarity_mean"":0.6781372063414892,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.29392099380493164},{""assigned_similarity_mean"":0.6997695295140147,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2812315821647644},{""assigned_similarity_mean"":0.7039326867234195,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2872834801673889},{""assigned_similarity_mean"":0.6967864069156349,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2835443615913391}]",observed,0.0,permutation,0-1-3,0,1,3,110,0.859375,0.9270248108869579,0.913109805494653,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,154
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4008,fashion_mnist,mlp2,4,128,none,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308500000000001,0.8324,0.8288,0.0036000000000000476,hidden2,,none,0.2840135544538498,0.29392099380493164,0.6924543188045694,0.0,"[{""assigned_similarity_mean"":0.6931108317221515,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2809640169143677},{""assigned_similarity_mean"":0.6829892516107066,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.277136892080307},{""assigned_similarity_mean"":0.6781372063414892,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.29392099380493164},{""assigned_similarity_mean"":0.6997695295140147,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2812315821647644},{""assigned_similarity_mean"":0.7039326867234195,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2872834801673889},{""assigned_similarity_mean"":0.6967864069156349,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2835443615913391}]",observed,0.0,permutation,0-2-3,0,2,3,110,0.859375,0.9270248108869579,0.913109805494653,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,155
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4008,fashion_mnist,mlp2,4,128,none,activation,4008,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308500000000001,0.8324,0.8288,0.0036000000000000476,hidden2,,none,0.2840135544538498,0.29392099380493164,0.6924543188045694,0.0,"[{""assigned_similarity_mean"":0.6931108317221515,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2809640169143677},{""assigned_similarity_mean"":0.6829892516107066,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.277136892080307},{""assigned_similarity_mean"":0.6781372063414892,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.29392099380493164},{""assigned_similarity_mean"":0.6997695295140147,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2812315821647644},{""assigned_similarity_mean"":0.7039326867234195,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2872834801673889},{""assigned_similarity_mean"":0.6967864069156349,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2835443615913391}]",observed,0.0,permutation,1-2-3,1,2,3,105,0.8203125,0.9057110466368399,0.913109805494653,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,156
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4009,fashion_mnist,mlp2,4,128,none,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83245,0.8344,0.8308,0.0036000000000000476,hidden2,,none,0.2887388716141383,0.30292463302612305,0.6986527595824251,0.0,"[{""assigned_similarity_mean"":0.6977105520199984,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28669479489326477},{""assigned_similarity_mean"":0.687081350479275,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29042208194732666},{""assigned_similarity_mean"":0.6927378152031451,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2791614234447479},{""assigned_similarity_mean"":0.7047236145008355,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30292463302612305},{""assigned_similarity_mean"":0.7140413667075336,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2952442467212677},{""assigned_similarity_mean"":0.6956218585837632,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2779860496520996}]",observed,0.0,permutation,0-1-2,0,1,2,113,0.8828125,0.9395810236483068,0.9236196896013913,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,157
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4009,fashion_mnist,mlp2,4,128,none,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83245,0.8344,0.8308,0.0036000000000000476,hidden2,,none,0.2887388716141383,0.30292463302612305,0.6986527595824251,0.0,"[{""assigned_similarity_mean"":0.6977105520199984,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28669479489326477},{""assigned_similarity_mean"":0.687081350479275,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29042208194732666},{""assigned_similarity_mean"":0.6927378152031451,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2791614234447479},{""assigned_similarity_mean"":0.7047236145008355,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30292463302612305},{""assigned_similarity_mean"":0.7140413667075336,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2952442467212677},{""assigned_similarity_mean"":0.6956218585837632,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2779860496520996}]",observed,0.0,permutation,0-1-3,0,1,3,113,0.8828125,0.9395810236483068,0.9236196896013913,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,158
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4009,fashion_mnist,mlp2,4,128,none,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83245,0.8344,0.8308,0.0036000000000000476,hidden2,,none,0.2887388716141383,0.30292463302612305,0.6986527595824251,0.0,"[{""assigned_similarity_mean"":0.6977105520199984,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28669479489326477},{""assigned_similarity_mean"":0.687081350479275,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29042208194732666},{""assigned_similarity_mean"":0.6927378152031451,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2791614234447479},{""assigned_similarity_mean"":0.7047236145008355,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30292463302612305},{""assigned_similarity_mean"":0.7140413667075336,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2952442467212677},{""assigned_similarity_mean"":0.6956218585837632,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2779860496520996}]",observed,0.0,permutation,0-2-3,0,2,3,110,0.859375,0.9270248108869579,0.9236196896013913,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,159
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4009,fashion_mnist,mlp2,4,128,none,activation,4009,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.83245,0.8344,0.8308,0.0036000000000000476,hidden2,,none,0.2887388716141383,0.30292463302612305,0.6986527595824251,0.0,"[{""assigned_similarity_mean"":0.6977105520199984,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28669479489326477},{""assigned_similarity_mean"":0.687081350479275,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29042208194732666},{""assigned_similarity_mean"":0.6927378152031451,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2791614234447479},{""assigned_similarity_mean"":0.7047236145008355,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30292463302612305},{""assigned_similarity_mean"":0.7140413667075336,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2952442467212677},{""assigned_similarity_mean"":0.6956218585837632,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2779860496520996}]",observed,0.0,permutation,1-2-3,1,2,3,101,0.7890625,0.8882919002219934,0.9236196896013913,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,160
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4010,fashion_mnist,mlp2,4,128,none,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8329500000000001,0.8368,0.8304,0.006399999999999961,hidden2,,none,0.28906525671482086,0.2974562644958496,0.6835399844009468,0.0,"[{""assigned_similarity_mean"":0.6812489276053384,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28372907638549805},{""assigned_similarity_mean"":0.7008750984095968,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28988322615623474},{""assigned_similarity_mean"":0.6745993935037404,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2974562644958496},{""assigned_similarity_mean"":0.6865325191320153,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28678351640701294},{""assigned_similarity_mean"":0.678207173012197,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2891221046447754},{""assigned_similarity_mean"":0.6797767947427928,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28741735219955444}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9162430080423364,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,161
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4010,fashion_mnist,mlp2,4,128,none,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8329500000000001,0.8368,0.8304,0.006399999999999961,hidden2,,none,0.28906525671482086,0.2974562644958496,0.6835399844009468,0.0,"[{""assigned_similarity_mean"":0.6812489276053384,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28372907638549805},{""assigned_similarity_mean"":0.7008750984095968,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28988322615623474},{""assigned_similarity_mean"":0.6745993935037404,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2974562644958496},{""assigned_similarity_mean"":0.6865325191320153,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28678351640701294},{""assigned_similarity_mean"":0.678207173012197,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2891221046447754},{""assigned_similarity_mean"":0.6797767947427928,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28741735219955444}]",observed,0.0,permutation,0-1-3,0,1,3,105,0.8203125,0.9057110466368399,0.9162430080423364,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,162
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4010,fashion_mnist,mlp2,4,128,none,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8329500000000001,0.8368,0.8304,0.006399999999999961,hidden2,,none,0.28906525671482086,0.2974562644958496,0.6835399844009468,0.0,"[{""assigned_similarity_mean"":0.6812489276053384,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28372907638549805},{""assigned_similarity_mean"":0.7008750984095968,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28988322615623474},{""assigned_similarity_mean"":0.6745993935037404,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2974562644958496},{""assigned_similarity_mean"":0.6865325191320153,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28678351640701294},{""assigned_similarity_mean"":0.678207173012197,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2891221046447754},{""assigned_similarity_mean"":0.6797767947427928,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28741735219955444}]",observed,0.0,permutation,0-2-3,0,2,3,115,0.8984375,0.9478594305064438,0.9162430080423364,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,163
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4010,fashion_mnist,mlp2,4,128,none,activation,4010,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8329500000000001,0.8368,0.8304,0.006399999999999961,hidden2,,none,0.28906525671482086,0.2974562644958496,0.6835399844009468,0.0,"[{""assigned_similarity_mean"":0.6812489276053384,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28372907638549805},{""assigned_similarity_mean"":0.7008750984095968,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28988322615623474},{""assigned_similarity_mean"":0.6745993935037404,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.2974562644958496},{""assigned_similarity_mean"":0.6865325191320153,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28678351640701294},{""assigned_similarity_mean"":0.678207173012197,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.2891221046447754},{""assigned_similarity_mean"":0.6797767947427928,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.28741735219955444}]",observed,0.0,permutation,1-2-3,1,2,3,104,0.8125,0.9013878188659973,0.9162430080423364,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,164
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4011,fashion_mnist,mlp2,4,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323,0.8336,0.8314,0.0021999999999999797,hidden2,,none,0.2875537574291229,0.3121629059314728,0.7082542182579346,0.0,"[{""assigned_similarity_mean"":0.6969828396977391,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27960315346717834},{""assigned_similarity_mean"":0.7070620913582388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3121629059314728},{""assigned_similarity_mean"":0.7277640730026178,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.28870123624801636},{""assigned_similarity_mean"":0.6929491887567565,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2689352035522461},{""assigned_similarity_mean"":0.7066659421543591,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.28328025341033936},{""assigned_similarity_mean"":0.718101174577896,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2926397919654846}]",observed,0.0,permutation,0-1-2,0,1,2,110,0.859375,0.9270248108869579,0.8946632856397572,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,165
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4011,fashion_mnist,mlp2,4,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323,0.8336,0.8314,0.0021999999999999797,hidden2,,none,0.2875537574291229,0.3121629059314728,0.7082542182579346,0.0,"[{""assigned_similarity_mean"":0.6969828396977391,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27960315346717834},{""assigned_similarity_mean"":0.7070620913582388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3121629059314728},{""assigned_similarity_mean"":0.7277640730026178,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.28870123624801636},{""assigned_similarity_mean"":0.6929491887567565,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2689352035522461},{""assigned_similarity_mean"":0.7066659421543591,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.28328025341033936},{""assigned_similarity_mean"":0.718101174577896,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2926397919654846}]",observed,0.0,permutation,0-1-3,0,1,3,100,0.78125,0.8838834764831844,0.8946632856397572,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,166
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4011,fashion_mnist,mlp2,4,128,none,activation,4011,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323,0.8336,0.8314,0.0021999999999999797,hidden2,,none,0.2875537574291229,0.3121629059314728,0.7082542182579346,0.0,"[{""assigned_similarity_mean"":0.6969828396977391,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27960315346717834},{""assigned_similarity_mean"":0.7070620913582388,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.3121629059314728},{""assigned_similarity_mean"":0.7277640730026178,""assigned_similarity_min"":0.0,""pair"":""0-3"",""residual"":0.28870123624801636},{""assigned_similarity_mean"":0.6929491887567565,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2689352035522461},{""assigned_similarity_mean"":0.7066659421543591,""assigned_similarity_min"":0.0,""pair"":""1-3"",""residual"":0.28328025341033936},{""assigned_similarity_mean"":0.718101174577896,""assigned_similarity_min"":0.0,""pair"":""2-3"",""residual"":0.2926397919654846}]",observed,0.0,permutation,0-2-3,0,2,3,99,0.7734375,0.879452954966893,0.8946632856397572,neighbor_control,Fashion-MNIST N=4 no-shift activation control.,prompt21_triangle_maps_part_000.csv.gz,167
