summary_type,scope,dataset,task_preset,architecture,width,n_tasks,n_runs,n_unique_seeds,mean_sign_conflict_fraction,mean_active_fraction,mean_pairwise_task_vector_cosine,mean_min_pairwise_task_vector_cosine,mean_delta_norm,mean_pairwise_delta_distance,mean_greedy_soup_accepted_count,mean_task_arithmetic_selected_scale,mean_ties_selected_density,mean_ties_selected_scale,mean_dare_selected_drop_rate,mean_dare_selected_scale,mean_triangle_cycle_score,mean_sync_disagreement,delta_norm_availability_fraction,mean_task_arithmetic_delta_vs_greedy,task_arithmetic_delta_vs_greedy_ci_low,task_arithmetic_delta_vs_greedy_ci_high,mean_ties_delta_vs_greedy,ties_delta_vs_greedy_ci_low,ties_delta_vs_greedy_ci_high,mean_dare_delta_vs_greedy,dare_delta_vs_greedy_ci_low,dare_delta_vs_greedy_ci_high,mean_best_generated_delta_vs_greedy,best_generated_delta_vs_greedy_ci_low,best_generated_delta_vs_greedy_ci_high,mean_best_generated_worst_task_delta_vs_greedy,best_generated_worst_task_delta_vs_greedy_ci_low,best_generated_worst_task_delta_vs_greedy_ci_high,best_generated_candidate_family_mode,best_generated_candidate_family_mode_count,candidate_family,win_count,win_fraction,claim_boundary,target,predictor,predictor_role,n_rows,predictor_unique_values,target_unique_values,pearson,spearman,triangle_cycle_unique_values,sync_disagreement_unique_values,claim_decision
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,120.0,82.0,87.0,0.19018541984491752,0.175473149161746,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,120.0,100.0,87.0,0.15405113977433701,0.10114286507086793,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,120.0,120.0,87.0,0.0064925669449967345,-0.018344081226176805,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,120.0,120.0,87.0,-0.03192330286161215,-0.043205092920193484,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,120.0,120.0,87.0,0.6380274888961127,0.5900256359055432,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,120.0,120.0,87.0,0.21116135899565827,0.18201849392593747,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,120.0,4.0,87.0,-0.624500998376217,-0.6669187696315533,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,120.0,5.0,87.0,-0.726097524856077,-0.7479667193974573,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,ties_selected_density,selector_behavior,120.0,3.0,87.0,-0.5521680845855815,-0.5541533925146439,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_scale,selector_behavior,120.0,1.0,87.0,,,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,120.0,3.0,87.0,0.19152423699813398,0.19250833875293888,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_scale,selector_behavior,120.0,3.0,87.0,-0.6157190897550744,-0.6770576703787642,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,120.0,1.0,87.0,,,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,120.0,1.0,87.0,,,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,120.0,120.0,67.0,-0.8642135764126193,-0.6749984882429167,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,120.0,119.0,67.0,-0.21250109078536486,-0.2127600988434466,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,120.0,120.0,67.0,-0.30039794311096835,-0.25727861916520167,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,120.0,90.0,67.0,-0.13572165154919089,-0.015304274230158163,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,120.0,120.0,67.0,0.12072170574729853,0.14563177006955136,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,120.0,82.0,67.0,0.25136143670291966,0.2573147302236718,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,120.0,100.0,67.0,-0.07195966218461439,-0.012957440242663732,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,120.0,120.0,67.0,-0.27739600133867215,-0.2261707101316646,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,120.0,120.0,67.0,-0.3047554542121704,-0.2517959458665152,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,120.0,120.0,67.0,0.46452220721130405,0.5023742929674591,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,120.0,120.0,67.0,0.14352065703423358,0.19975577462600067,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,120.0,4.0,67.0,-0.4125796273990057,-0.4775330270098395,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,120.0,5.0,67.0,-0.6962285248258191,-0.770445394343885,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,ties_selected_density,selector_behavior,120.0,3.0,67.0,-0.5399901180720609,-0.5512136808951086,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_scale,selector_behavior,120.0,1.0,67.0,,,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,120.0,3.0,67.0,0.20406754235402583,0.21438632957750672,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_scale,selector_behavior,120.0,3.0,67.0,-0.5003778850382483,-0.564222545335158,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,120.0,1.0,67.0,,,,,
association,overall,ALL,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,120.0,1.0,67.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,19.0,-0.1810041867208407,-0.13614141617153694,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,19.0,-0.34501486352053345,-0.20985334315944093,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.37783958851569116,0.2873260827487686,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.27932610130075136,0.18879279259146836,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,19.0,-0.08495050417736476,0.0037608126014236727,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,19.0,-0.29064155049657064,-0.24520498161282342,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,19.0,0.477042176742692,0.5423091771252936,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,19.0,0.5627117778720847,0.5911997409438013,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,19.0,0.5493359436310882,0.5370440394833004,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,19.0,0.21602600986159548,0.16096277934093317,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,19.0,-0.24437749999746822,-0.04287326365622987,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,19.0,-0.26190655225049736,-0.3036633858808753,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,19.0,-0.5776296138355668,-0.4701673325050535,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,2.0,19.0,-0.015077787799466532,-0.06197263083540305,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,task_arithmetic_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,19.0,0.05208578824727913,0.09376625435217194,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,19.0,-0.6444705957896723,-0.4937533038435626,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,task_arithmetic_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,task_arithmetic_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,20.0,0.277359256416368,0.30225563909774433,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,20.0,0.4701094742069019,0.4646616541353384,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,-0.25949974762495975,-0.13082706766917293,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.044708930363620364,0.05864661654135337,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,20.0,0.06227419501556863,0.18646616541353384,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,20.0,-0.2581745921313513,-0.24962406015037594,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,20.0,0.4773617089352436,0.47218045112781953,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,20.0,0.5049275130709646,0.4586466165413533,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,20.0,0.4741184474477384,0.4616541353383458,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,20.0,-0.14316009648842878,-0.045112781954887216,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,20.0,0.28805820865351006,0.31127819548872177,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,20.0,-0.35872661866243827,-0.37640101450589547,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,20.0,-0.05985724023921353,0.027693045559108162,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,2.0,20.0,-0.4307704026109022,-0.42479539524287324,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,20.0,0.07752385459132453,0.0744936310038447,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,20.0,-0.3504878544335385,-0.40553365180813156,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,19.0,-0.14371027654871224,-0.1195938407252728,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,19.0,-0.2501702669965559,-0.11432870308327965,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,0.2942205708747749,0.22640091860570508,,,
