residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4213,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4213,1,1,1,360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9940005580355576,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4213,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4213,1,1,1,84,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4214,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4214,1,1,1,282,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4214,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4214,1,1,1,1122,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4215,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4215,1,1,1,258,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4215,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4215,1,1,1,112,4,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4216,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4216,1,1,1,2520,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4216,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4216,1,1,1,630,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9940005580355576,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4217,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4217,1,1,1,138,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4217,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4217,1,1,1,870,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4218,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4218,1,1,1,3534,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4218,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4218,1,1,1,480,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4219,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4219,1,1,1,2030,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4219,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4219,1,1,1,168,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4220,1,1,1,188,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4220,1,1,1,52,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4221,1,1,1,744,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9969435713093294,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4221,1,1,1,84,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4222,1,1,1,96,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4222,1,1,1,98,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4223,1,1,1,780,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9969435713093294,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4223,1,1,1,312,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9921567416492215,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4224,1,1,1,1140,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4224,1,1,1,160,5,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9205498951034647,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4225,1,1,1,70,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4225,1,1,1,1530,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9682458365518543,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4226,1,1,1,304,4,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4226,1,1,1,442,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4227,1,1,1,1260,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4227,1,1,1,48,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757809372497497,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4228,1,1,1,80,4,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9640764281813968,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4228,1,1,1,2520,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4229,1,1,1,476,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9969435713093294,underconstrained,
real,run::fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist,mlp,3,64,none,monomial_weight,4229,1,1,1,234,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9596345332990055,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4200,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4200,1,1,1,860860,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4200,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4200,1,1,1,182040,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851187666342571,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4201,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4201,1,1,1,1056,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4201,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4201,1,1,1,840,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9837237428992704,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4202,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4202,1,1,1,618,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9900629320275555,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4202,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4202,1,1,1,8520,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4203,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4203,1,1,1,1102,1,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4203,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4203,1,1,1,632,3,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9702294650461559,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4204,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4204,1,1,1,600,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4204,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4204,1,1,1,90,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9877175393299442,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4205,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4205,1,1,1,5610,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9807410602925474,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4205,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4205,1,1,1,3692,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9837237428992704,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4206,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4206,1,1,1,18270,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9948291605063404,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4206,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4206,1,1,1,7410,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9940005580355576,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4207,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4207,1,1,1,210,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9837237428992704,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4207,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4207,1,1,1,1140,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982264602843857,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4208,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4208,1,1,1,450,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9837237428992704,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4208,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4208,1,1,1,408,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4209,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4209,1,1,1,30030,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9807410602925474,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4209,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4209,1,1,1,282,1,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774995504314823,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4210,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4210,1,1,1,945516,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4210,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4210,1,1,1,168,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9573102271958396,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4211,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4211,1,1,1,31416,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9721462643938925,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4211,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4211,1,1,1,150480,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4212,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4212,1,1,1,35700,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9837237428992704,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4212,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4212,1,1,1,154980,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9911411805811269,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4213,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4213,1,1,1,85140,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9931098075458473,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4213,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4213,1,1,1,1512,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9911411805811269,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4214,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4214,1,1,1,172,2,0,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9791528146183311,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4214,run_id,fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist,mlp,3,128,none,monomial_activation,4214,1,1,1,53592,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9807410602925474,underconstrained,
real,run::fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4215,run_id,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4215,1,1,1,2520,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774995504314823,underconstrained,
