dataset,architecture,n_models,width,domain_shift,matching,alignment_source,alignment_noise_fraction,fixed_setting_id,outcome,outcome_family,predictor,regression_formula,n_rows,n_unique_seeds,predictor_beta,predictor_beta_ci_low,predictor_beta_ci_high,mean_outcome,mean_predictor,mean_individual_accuracy,mean_pairwise_alignment_residual,claim_status,claim_supported,primary_evidence
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.024752006108925726,-2.2287411962769705,1.6749570802814995,0.0015599999999999976,0.7433437568917155,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.004476658150595778,-1.899290691165209,2.1592943080393847,0.0015599999999999976,0.3102575231481481,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,2.082398373063429,-0.5523138440839106,5.9849149628956395,0.5394933333333333,0.9637386471710732,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,5.094268225549224,-0.609272125193321,12.73698583476753,0.5394933333333333,0.7433437568917155,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.628728358352621,-3.516166526774386,9.524724133448032,0.5394933333333333,0.3102575231481481,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.9633832085860956,-0.8286266622649389,5.515320758358461,0.5953466666666667,0.9637386471710732,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,4.84745373755937,-0.7743990514255524,11.507239541907246,0.5953466666666667,0.7433437568917155,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.4302598252791925,-3.3801902886267348,9.322337212029327,0.5953466666666667,0.3102575231481481,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.11901516447733522,-1.0875427921205314,0.4899172413510212,0.05585333333333328,0.9637386471710732,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.24681448798985017,-2.361407696769771,1.0928325832623083,0.05585333333333328,0.7433437568917155,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.19846853307343093,-2.082580812114525,1.1711640429275387,0.05585333333333328,0.3102575231481481,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.985805060368464,-0.7210388135078524,5.61066048229547,0.5996333333333334,0.9637386471710732,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,4.899344470092737,-0.9606447269326341,12.095471916303278,0.5996333333333334,0.7433437568917155,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,injected_noise,0.15,mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.444085464203172,-3.3849157765884987,9.281744745132578,0.5996333333333334,0.3102575231481481,0.9308688888888891,0.4377348270681169,negative_control_not_primary_evidence,False,False
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.7361582259718452,-0.45185479489128755,2.3018968796942403,0.60024,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.7755571797523024,-0.7663949896017238,5.2085421099029485,0.60024,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.4639455977844467,-1.730989930866211,8.500503815048932,0.60024,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.010908525562385167,-0.08686560958586398,0.09534536036840321,0.024739999999999953,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.02015583849548867,-0.17544662075575196,0.19997473452781914,0.024739999999999953,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.068289456934632,-0.35380738842144704,0.20814958661696087,0.024739999999999953,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.021466716563634834,-0.110765769052568,0.09312124583822905,0.02550666666666663,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.04754509388427029,-0.20104534274055152,0.20579596161184907,0.02550666666666663,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.18286288832470932,-0.18293563753204087,0.5932282013372886,0.02550666666666663,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.010558191001249238,-0.0750207784849,0.10395968564611294,-0.0007666666666666667,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.02738925538878041,-0.1624136254050208,0.21671431051693626,-0.0007666666666666667,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.25115234525934077,-0.5778058051999239,0.08437062209069399,-0.0007666666666666667,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.7146915094082094,-0.5159974174827325,2.3657943952823595,0.5747333333333334,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.72801208586803,-0.7612281162197686,5.271235655866695,0.5747333333333334,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.2810827094597363,-2.2393094339149386,8.462357174766275,0.5747333333333334,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.7258837317007955,-0.4782541362656526,2.2887673801801927,0.5961599999999999,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.7536924815412667,-0.8702859111629667,5.180773321019932,0.5961599999999999,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.4397347644162,-1.8054557216489138,8.261670950274102,0.5961599999999999,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.011192222292587208,-0.1125631091373626,0.08267584746500542,0.021426666666666604,0.9046797786174632,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.025680395673235816,-0.22350051830291118,0.19832707732309537,0.021426666666666604,0.6651591846292658,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
mnist,mlp2,3,128,none,activation,observed,0.0,mnist_mlp2_N3_W128_none_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.15865205495646859,-0.24566380354990502,0.6057532125285042,0.021426666666666604,0.1978732638888889,0.9308688888888891,0.3231170465548834,unsupported_ci_crosses_zero_or_unstable,False,True
