setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,is_injected_alignment_control,monomial_defect_score,monomial_cycle_trace,monomial_cycle_determinant,monomial_average_defect_score
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9301,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9166,0.9276,0.9026,0.025,hidden2,global_synchronized,none,0.3276647528012593,0.332853615283966,0.7010346672007776,0.0,observed,0.0,permutation,0-1-2,0,1,2,110.0,0.859375,0.927024810886958,0.927024810886958,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9301,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9166,0.9276,0.9026,0.025,hidden2,global_synchronized,global_synchronized,0.3276647528012593,0.332853615283966,0.7010346672007776,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.320793251596447,18.0,-1.0000000000000009,1.320793251596447
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9301,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9166,0.9276,0.9026,0.025,hidden2,raw,none,0.6743867595990499,0.6999585032463074,0.0613803456199093,-0.7566172480583191,observed,0.0,permutation,0-1-2,0,1,2,124.0,0.96875,0.9842509842514764,0.9842509842514764,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9301,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9301,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9166,0.9276,0.9026,0.025,hidden2,raw,raw,0.6743867595990499,0.6999585032463074,0.0613803456199093,-0.7566172480583191,observed,0.0,monomial,,0,1,2,,,,,False,1.4017622208391003,4.000000243799278,0.9999985569785576,1.4017622208391003
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,raw,none,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,permutation,0-1-2,0,1,2,110.0,0.859375,0.927024810886958,0.927024810886958,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,raw,raw,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2534502334712392,14.678246754011967,-1.5620079538978683e-14,1.2534502334712392
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,shrinkage,none,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,permutation,0-1-2,0,1,2,110.0,0.859375,0.927024810886958,0.927024810886958,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,shrinkage,shrinkage,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.256788544518015,16.222150324066117,-3.7027890788980555e-08,1.256788544518015
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,global_synchronized,none,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,permutation,0-1-2,0,1,2,110.0,0.859375,0.927024810886958,0.927024810886958,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,global_synchronized,global_synchronized,0.3307417929172516,0.3353530168533325,0.6574897527704403,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3228089690261435,18.0,-1.0000000000000009,1.3228089690261435
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,raw,none,0.6730828285217285,0.6835483312606812,0.0761453370723757,-0.6850008368492126,observed,0.0,permutation,0-1-2,0,1,2,125.0,0.9765625,0.9882117688026184,0.9882117688026184,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9302,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9302,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9204666666666668,0.927,0.915,0.012,hidden2,raw,raw,0.6730828285217285,0.6835483312606812,0.0761453370723757,-0.6850008368492126,observed,0.0,monomial,,0,1,2,,,,,False,1.406229843620432,2.9999999960348287,-0.9999999841306072,1.406229843620432
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,raw,none,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,permutation,0-1-2,0,1,2,101.0,0.7890625,0.8882919002219934,0.8882919002219934,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,raw,raw,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.225136385964215,21.794266712723964,7.771599062581696e-14,1.225136385964215
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,shrinkage,none,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,permutation,0-1-2,0,1,2,101.0,0.7890625,0.8882919002219934,0.8882919002219934,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,shrinkage,shrinkage,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2134037606681518,23.8395178208258,1.7835719618283353e-07,1.2134037606681518
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,global_synchronized,none,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,permutation,0-1-2,0,1,2,101.0,0.7890625,0.8882919002219934,0.8882919002219934,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,global_synchronized,global_synchronized,0.3317701121171315,0.3363919854164123,0.6909064931290535,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2667862361395257,27.0,1.0,1.2667862361395257
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,raw,none,0.6513423323631287,0.6676512360572815,0.1183421084462376,-0.7840149402618408,observed,0.0,permutation,0-1-2,0,1,2,126.0,0.984375,0.9921567416492216,0.9921567416492216,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9303,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9303,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9173333333333332,0.926,0.9042,0.0218,hidden2,raw,raw,0.6513423323631287,0.6676512360572815,0.1183421084462376,-0.7840149402618408,observed,0.0,monomial,,0,1,2,,,,,False,1.415464908258312,2.0000000363568065,-0.9999995352442388,1.415464908258312
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,raw,none,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,raw,raw,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.580462011639826,12.5503196273267,1.912894048705939e-11,1.580462011639826
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,shrinkage,none,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,shrinkage,shrinkage,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3056258683752773,14.189906856366283,1.49268643811373e-06,1.3056258683752773
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,global_synchronized,none,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,permutation,0-1-2,0,1,2,112.0,0.875,0.9354143466934852,0.9354143466934852,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,global_synchronized,global_synchronized,0.331648717323939,0.3389812409877777,0.6830738708837695,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3392387303819668,16.0,1.0000000000000009,1.3392387303819668
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,raw,none,0.6771420240402222,0.7006471753120422,0.0687002711771735,-0.7595834732055664,observed,0.0,permutation,0-1-2,0,1,2,125.0,0.9765625,0.9882117688026184,0.9882117688026184,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9304,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9195333333333332,0.926,0.91,0.016,hidden2,raw,raw,0.6771420240402222,0.7006471753120422,0.0687002711771735,-0.7595834732055664,observed,0.0,monomial,,0,1,2,,,,,False,1.40643623826588,2.999999875928083,-0.999999648383438,1.40643623826588
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,raw,none,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9312290266094588,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,raw,raw,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,monomial,,0,1,2,,,,,False,11.743204088632393,13.624370846070276,8.44469422946257e-12,11.743204088632393
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,shrinkage,none,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9312290266094588,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,shrinkage,shrinkage,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3006279926922513,15.185490582782446,1.8683749737596589e-06,1.3006279926922513
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,global_synchronized,none,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,permutation,0-1-2,0,1,2,111.0,0.8671875,0.9312290266094588,0.9312290266094588,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,global_synchronized,global_synchronized,0.3234354356924693,0.3319579362869262,0.6970778072136454,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3301022400955416,17.0,1.0000000000000004,1.3301022400955416
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,raw,none,0.6705463925997416,0.6856576204299927,0.0684015743847036,-0.7529697418212891,observed,0.0,permutation,0-1-2,0,1,2,125.0,0.9765625,0.9882117688026184,0.9882117688026184,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9305,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9159333333333332,0.9274,0.9056,0.0218,hidden2,raw,raw,0.6705463925997416,0.6856576204299927,0.0684015743847036,-0.7529697418212891,observed,0.0,monomial,,0,1,2,,,,,False,1.4049545240328218,2.9999999016011234,0.999999349768509,1.4049545240328218
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9306,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9180666666666668,0.927,0.9126,0.0144,hidden2,raw,none,0.3215271929899851,0.323090136051178,0.6853947985606889,0.0,observed,0.0,permutation,0-1-2,0,1,2,105.0,0.8203125,0.90571104663684,0.90571104663684,,,,,
